time [s/256],breathing_rate [rpm](/api/datatype/33/),minute_ventilation [mL/min](/api/datatype/36/),minute_ventilation_adjusted [mL/min](/api/datatype/38/),sleep_position [NA](/api/datatype/270/),activity [g](/api/datatype/49/),heart_rate [bpm](/api/datatype/19/),cadence [spm](/api/datatype/53/)
422053362183,14,23359.52,26234.53784615385,,0.0859375,88,0
422053362439,14,23359.52,26234.53784615385,,0.3046875,87,0
422053362695,14,23359.52,26234.53784615385,1.0,0.234375,87,0
422053362951,14,23359.52,26234.53784615385,,0.08203125,87,0
422053363207,13,23133.76,25980.992000000002,,0.05859375,87,0
422053363463,12,23133.76,25980.992000000002,,0.1328125,87,0
422053363719,10,23133.76,25980.992000000002,,0.0625,87,0
422053363975,10,23133.76,25980.992000000002,,0.11328125,87,0
422053364231,10,23133.76,25980.992000000002,,0.12890625,87,0
422053364487,10,23133.76,25980.992000000002,,0.04296875,85,0
422053364743,10,23133.76,25980.992000000002,,0.09765625,85,0
422053364999,10,23133.76,25980.992000000002,,0.078125,84,0
422053365255,10,23133.76,25980.992000000002,,0.17578125,83,0
422053365511,10,21500.32,24146.51323076923,5.0,0.14453125,83,0
422053365767,10,21500.32,24146.51323076923,,0.1015625,84,0
422053366023,9,21500.32,24146.51323076923,,0.0234375,87,0
422053366279,9,22044.8,24758.006153846152,,0.01953125,88,0
422053366535,9,22044.8,24758.006153846152,,0.0234375,91,0
422053366791,9,22044.8,24758.006153846152,,0.046875,94,0
422053367047,9,22244.0,24981.72307692308,,0.0234375,96,0
422053367303,10,22244.0,24981.72307692308,,0.0,98,0
422053367559,10,23930.559999999998,26875.859692307695,,0.015625,99,0
422053367815,10,23930.559999999998,26875.859692307695,,0.0,99,0
422053368071,10,23930.559999999998,26875.859692307695,,0.015625,98,0
422053368327,10,23930.559999999998,26875.859692307695,,0.0,98,0
422053368583,10,23930.559999999998,26875.859692307695,,0.0,98,0
422053368839,10,23930.559999999998,26875.859692307695,,0.015625,97,0
422053369095,10,23930.559999999998,26875.859692307695,,0.015625,96,0
422053369351,10,23930.559999999998,26875.859692307695,,0.0,94,0
422053369607,10,18777.92,21089.048615384614,,0.0,93,0
422053369863,10,18777.92,21089.048615384614,,0.0,91,0
422053370119,10,18777.92,21089.048615384614,,0.0,90,0
422053370375,10,15683.679999999998,17613.979076923075,,0.0,88,0
