time [s/256],breathing_rate [rpm](/api/datatype/33/),minute_ventilation [mL/min](/api/datatype/36/),minute_ventilation_adjusted [mL/min](/api/datatype/38/),sleep_position [NA](/api/datatype/270/),activity [g](/api/datatype/49/),heart_rate [bpm](/api/datatype/19/),cadence [spm](/api/datatype/53/)
422715642917,29,18379.52,20641.614769230768,,0.0,101,0
422715643173,30,18379.52,20641.614769230768,,0.0,99,0
422715643429,30,16573.44,18613.248,,0.0,99,0
422715643685,29,16573.44,18613.248,,0.0,98,0
422715643941,28,16480.48,18508.846769230768,,0.0,97,0
422715644197,28,16480.48,18508.846769230768,,0.0,96,0
422715644453,27,16653.12,18702.734769230767,,0.0,95,0
422715644709,27,16653.12,18702.734769230767,,0.015625,95,0
422715644965,27,16653.12,18702.734769230767,,0.015625,94,0
422715645221,27,16653.12,18702.734769230767,,0.03515625,94,0
422715645477,27,16985.12,19075.596307692307,,0.03515625,95,0
422715645733,26,16985.12,19075.596307692307,,0.01953125,95,0
422715645989,26,16985.12,19075.596307692307,,0.01953125,96,0
422715646245,25,17396.8,19537.944615384615,,0.015625,97,0
422715646501,24,17396.8,19537.944615384615,,0.0,98,0
422715646757,24,17396.8,19537.944615384615,,0.015625,99,0
422715647013,24,17396.8,19537.944615384615,,0.05078125,99,0
422715647269,23,16002.4,17971.926153846154,,0.109375,99,0
422715647525,22,16002.4,17971.926153846154,,0.08984375,98,0
422715647781,21,16002.4,17971.926153846154,,0.02734375,98,0
422715648037,20,15112.64,16972.65723076923,,0.0625,99,0
422715648293,20,15112.64,16972.65723076923,,0.06640625,100,0
422715648549,20,15112.64,16972.65723076923,,0.0390625,100,0
422715648805,20,15112.64,16972.65723076923,,0.015625,100,0
422715649061,20,16334.4,18344.78769230769,,0.02734375,100,0
422715649317,19,16334.4,18344.78769230769,,0.015625,99,0
422715649573,19,16334.4,18344.78769230769,,0.01953125,100,0
422715649829,19,16268.0,18270.215384615385,,0.0234375,101,0
422715650085,18,16268.0,18270.215384615385,,0.01953125,102,0
422715650341,18,16268.0,18270.215384615385,,0.0234375,102,0
422715650597,18,16839.04,18911.53723076923,,0.0234375,102,0
422715650853,18,16839.04,18911.53723076923,,0.05859375,101,0
422715651109,18,16839.04,18911.53723076923,,0.02734375,100,0
422715651365,18,17728.8,19910.80615384615,,0.01953125,99,0
422715651621,18,17728.8,19910.80615384615,,0.0234375,99,0
422715651877,18,17728.8,19910.80615384615,,0.01953125,99,0
422715652133,18,17728.8,19910.80615384615,,0.08984375,99,0
422715652389,18,16785.92,18851.879384615382,,0.03125,99,0
422715652645,18,16785.92,18851.879384615382,,0.01953125,99,0
422715652901,18,16785.92,18851.879384615382,,0.046875,99,0
422715653157,18,16268.0,18270.215384615385,,0.01953125,100,0
422715653413,18,16268.0,18270.215384615385,,0.01953125,100,0
422715653669,18,16268.0,18270.215384615385,,0.0234375,100,0
422715653925,18,16268.0,18270.215384615385,,0.015625,101,0
422715654181,18,16042.24,18016.669538461538,,0.0,101,0
422715654437,18,16042.24,18016.669538461538,,0.0,101,0
422715654693,18,16042.24,18016.669538461538,,0.015625,100,0
422715654949,17,16042.24,18016.669538461538,,0.01953125,100,0
422715655205,17,14090.08,15824.243692307691,,0.01953125,98,0
422715655461,17,14090.08,15824.243692307691,,0.015625,97,0
422715655717,18,14090.08,15824.243692307691,,0.0,97,0
422715655973,17,14554.88,16346.249846153845,,0.01953125,97,0
422715656229,17,14554.88,16346.249846153845,,0.0234375,96,0
422715656485,17,14554.88,16346.249846153845,,0.05078125,96,0
422715656741,17,14554.88,16346.249846153845,,0.10546875,96,0
422715656997,17,14554.88,16346.249846153845,,0.015625,96,0
