time [s/256],breathing_rate [rpm](/api/datatype/33/),minute_ventilation [mL/min](/api/datatype/36/),minute_ventilation_adjusted [mL/min](/api/datatype/38/),sleep_position [NA](/api/datatype/270/),activity [g](/api/datatype/49/),heart_rate [bpm](/api/datatype/19/),cadence [spm](/api/datatype/53/)
421854740599,16,28246.559999999998,31723.059692307692,,0.1484375,98,31
421854740855,16,26759.199999999997,30052.64,,0.12890625,98,0
421854741111,16,26759.199999999997,30052.64,,0.1796875,99,0
421854741367,16,27834.879999999997,31260.711384615388,,0.2890625,99,0
421854741623,16,27834.879999999997,31260.711384615388,,0.2109375,99,0
421854741879,16,23824.32,26756.543999999998,,0.16796875,101,0
421854742135,16,23824.32,26756.543999999998,,0.1953125,101,0
421854742391,16,23824.32,26756.543999999998,,0.203125,102,0
421854742647,17,29481.6,33110.10461538461,,0.17578125,103,0
421854742903,19,29481.6,33110.10461538461,,0.171875,101,0
421854743159,20,29481.6,33110.10461538461,,0.2734375,101,0
421854743415,21,29481.6,33110.10461538461,,0.25390625,100,0
421854743671,20,29083.199999999997,32662.670769230772,,0.29296875,99,0
421854743927,20,29083.199999999997,32662.670769230772,,0.3046875,100,0
421854744183,20,31964.96,35899.10892307692,,0.28125,101,0
421854744439,21,31964.96,35899.10892307692,,0.23046875,101,0
421854744695,21,31964.96,35899.10892307692,,0.39453125,101,0
421854744951,22,36480.159999999996,40970.02584615385,,0.1484375,101,0
421854745207,22,36480.159999999996,40970.02584615385,,0.16015625,101,0
421854745463,22,36480.159999999996,40970.02584615385,,0.21875,103,0
421854745719,23,36480.159999999996,40970.02584615385,,0.16015625,104,36
421854745975,22,35470.88,39836.52676923077,,0.1328125,105,50
421854746231,22,35470.88,39836.52676923077,,0.1640625,106,53
421854746487,21,36055.2,40492.763076923075,,0.125,107,42
421854746743,21,36055.2,40492.763076923075,,0.12890625,107,0
421854746999,21,36440.32,40925.28246153846,,0.08984375,107,0
421854747255,21,36440.32,40925.28246153846,,0.15625,106,0
421854747511,21,38233.119999999995,42938.73476923077,,0.13671875,106,0
421854747767,22,38233.119999999995,42938.73476923077,,0.14453125,106,0
421854748023,22,38233.119999999995,42938.73476923077,,0.20703125,107,0
421854748279,23,40304.799999999996,45265.39076923077,,0.17578125,107,0
