time [s/256],breathing_rate [rpm](/api/datatype/33/),minute_ventilation [mL/min](/api/datatype/36/),minute_ventilation_adjusted [mL/min](/api/datatype/38/),sleep_position [NA](/api/datatype/270/),activity [g](/api/datatype/49/),heart_rate [bpm](/api/datatype/19/),cadence [spm](/api/datatype/53/)
422715701628,10,19202.879999999997,21566.311384615383,,0.12109375,87,0
422715701884,10,19202.879999999997,21566.311384615383,,0.0546875,88,0
422715702140,10,19202.879999999997,21566.311384615383,,0.12890625,88,0
422715702396,10,19202.879999999997,21566.311384615383,,0.08984375,87,0
422715702652,10,18366.239999999998,20626.700307692307,,0.12109375,86,0
422715702908,10,18366.239999999998,20626.700307692307,,0.046875,86,0
422715703164,10,18366.239999999998,20626.700307692307,,0.015625,86,0
422715703420,10,18366.239999999998,20626.700307692307,,0.0,87,0
422715703676,10,18366.239999999998,20626.700307692307,,0.0,89,0
422715703932,10,18366.239999999998,20626.700307692307,,0.0,89,0
422715704188,10,16427.36,18449.188923076923,,0.0,91,0
422715704444,10,16427.36,18449.188923076923,,0.015625,91,0
422715704700,10,16427.36,18449.188923076923,,0.0,91,0
422715704956,10,16427.36,18449.188923076923,,0.0,90,0
422715705212,10,16427.36,18449.188923076923,,0.0,88,0
422715705468,10,16427.36,18449.188923076923,,0.01953125,88,0
422715705724,10,16427.36,18449.188923076923,,0.06640625,88,0
422715705980,10,15404.8,17300.775384615383,,0.05859375,89,0
422715706236,9,15404.8,17300.775384615383,,0.046875,90,0
422715706492,9,15404.8,17300.775384615383,,0.015625,91,0
422715706748,9,13970.56,15690.013538461537,,0.015625,90,0
422715707004,9,13970.56,15690.013538461537,,0.0,90,0
422715707260,9,13970.56,15690.013538461537,,0.015625,89,0
