Sensor,Timestamp,DateTime,Date,Time,TimeNumeric,Seconds,Period,Temperature (°C),Humidity (%RH),Pressure (hPa),NO2 (ppm),NO2 (µg/m3),CO (ppm),CO (mg/m3),O3 (ppm),O3 (µg/m3),NO (ppm),NO (µg/m3),PM1 (µg/m3),PM2.5 (µg/m3),PM10 (µg/m3),UPT (s)
AQT530_T3810936,1651230955,2022-04-29T13:15:55,2022-04-29,13:15:55,13.25,840,Day,20.5,41.5,1011.5,,,,,2.497,4.9654544428698095,0.504,0.6266077381740054,2.7,6.7,14.2,901
AQT530_T3810936,1651231015,2022-04-29T13:16:55,2022-04-29,13:16:55,13.266666666666667,900,Day,20.5,40.7,1011.5,,,,,2.782,5.532196339633083,0.601,0.7472048623860659,2.7,6.7,14.2,961
AQT530_T3810936,1651231075,2022-04-29T13:17:55,2022-04-29,13:17:55,13.283333333333333,960,Day,20.6,36.8,1011.6,,,,,2.516,5.0020284733197915,0.672,0.8352751362402928,2.7,6.7,14.2,1021
AQT530_T3810936,1651231135,2022-04-29T13:18:55,2022-04-29,13:18:55,13.3,1020,Day,20.7,39.0,1011.6,,,,,2.271,4.5134105241575115,0.7290000000000001,0.9058160036515293,2.7,6.7,14.2,1081
AQT530_T3810936,1651231195,2022-04-29T13:19:55,2022-04-29,13:19:55,13.316666666666666,1080,Day,20.8,38.0,1011.6,,,,,2.0469999999999997,4.066846458812805,0.768,0.9539506573832713,2.7,6.7,14.2,1141
AQT530_T3810936,1651231255,2022-04-29T13:20:55,2022-04-29,13:20:55,13.333333333333334,1140,Day,20.9,37.6,1011.6,,,,,1.84,3.6543491352056208,0.792,0.9834270595293975,2.7,6.7,14.2,1201
AQT530_T3810936,1651231315,2022-04-29T13:21:55,2022-04-29,13:21:55,13.35,1200,Day,20.8,37.6,1011.6,0.0,0.0,,,1.651,3.2800994154860486,0.8029999999999999,0.997424971196311,2.6,6.2,15.5,1261
AQT530_T3810936,1651231375,2022-04-29T13:22:55,2022-04-29,13:22:55,13.366666666666667,1260,Day,20.7,36.6,1011.6,,,,,1.4780000000000002,2.937393551169001,0.805,1.0002494964876283,2.6,6.2,15.5,1321
AQT530_T3810936,1651231435,2022-04-29T13:23:55,2022-04-29,13:23:55,13.383333333333333,1320,Day,20.6,35.1,1011.5,-0.0,-0.0,,,1.32,2.62401625131272,0.799,0.9930340188417599,2.6,6.2,15.5,1381
AQT530_T3810936,1651231495,2022-04-29T13:24:55,2022-04-29,13:24:55,13.4,1380,Day,20.5,35.5,1011.6,-0.0,-0.0,,,1.175,2.336798469355849,0.7859999999999999,0.9773062968684404,2.6,6.2,15.5,1441
AQT530_T3810936,1651231555,2022-04-29T13:25:55,2022-04-29,13:25:55,13.416666666666666,1440,Day,20.5,35.4,1011.6,-0.0,-0.0,,,1.043,2.0742815349260852,0.768,0.9549252366348123,2.6,6.2,15.5,1501
AQT530_T3810936,1651231615,2022-04-29T13:26:55,2022-04-29,13:26:55,13.433333333333334,1500,Day,20.6,36.3,1011.6,,,,,0.922,1.8330167934820538,0.747,0.9284978076956828,2.6,6.2,15.5,1561
AQT530_T3810936,1651231675,2022-04-29T13:27:55,2022-04-29,13:27:55,13.45,1560,Day,20.6,34.8,1011.5,,,0.003,3.4800518560260088e-06,0.812,1.6141675727772191,0.722,0.8973348705929293,2.6,6.2,15.5,1621
AQT530_T3810936,1651231735,2022-04-29T13:28:55,2022-04-29,13:28:55,13.466666666666667,1620,Day,20.6,36.1,1011.6,,,0.054000000000000006,6.264712628374336e-05,0.711,1.4135303038673972,0.695,0.863863422153279,2.6,6.2,15.5,1681
AQT530_T3810936,1651231795,2022-04-29T13:29:55,2022-04-29,13:29:55,13.483333333333333,1680,Day,20.6,36.6,1011.5,-0.0,-0.0,0.10099999999999999,0.00011716174581954227,0.618,1.2285166994782284,0.6659999999999999,0.8277354900483254,2.6,6.2,15.5,1741
AQT530_T3810936,1651231855,2022-04-29T13:30:55,2022-04-29,13:30:55,13.5,1740,Day,20.7,37.8,1011.5,,,0.14,0.00016234715283202272,0.5329999999999999,1.0591853822753272,0.636,0.7901811097891072,2.6,6.2,15.5,1801
AQT530_T3810936,1651231915,2022-04-29T13:31:55,2022-04-29,13:31:55,13.516666666666667,1800,Day,20.8,36.0,1011.5,,,0.17600000000000002,0.00020402413217275578,0.456,0.9058615845390604,0.605,0.751410280609028,3.6,7.6,25.4,1861
AQT530_T3810936,1651231975,2022-04-29T13:32:55,2022-04-29,13:32:55,13.533333333333333,1860,Day,21.0,37.8,1011.5,,,0.209,0.0002421139255888682,0.384,0.762312140136899,0.574,0.7124235419293504,3.6,7.6,25.4,1921
AQT530_T3810936,1651232035,2022-04-29T13:33:55,2022-04-29,13:33:55,13.55,1920,Day,21.2,36.0,1011.5,,,0.235,0.0002720483887506885,0.319,0.6328446418908963,0.544,0.6747300960365281,3.6,7.6,25.4,1981
AQT530_T3810936,1651232095,2022-04-29T13:34:55,2022-04-29,13:34:55,13.566666666666666,1980,Day,21.3,35.6,1011.6,-0.0,-0.0,0.262,0.00030323198031562907,0.259,0.5136905820554684,0.514,0.6373672092090641,3.6,7.6,25.4,2041
AQT530_T3810936,1651232155,2022-04-29T13:35:55,2022-04-29,13:35:55,13.583333333333334,2040,Day,21.3,35.3,1011.6,,,0.28300000000000003,0.0003275368336997062,0.203,0.40262234809752917,0.484,0.6001667884381071,3.6,7.6,25.4,2100
AQT530_T3810936,1651232215,2022-04-29T13:36:55,2022-04-29,13:36:55,13.6,2100,Day,21.4,34.8,1011.6,-0.0,-0.0,0.305,0.00035287921754365617,0.152,0.3013685710839238,0.456,0.5652544261392846,3.6,7.6,25.4,2160
AQT530_T3810936,1651232275,2022-04-29T13:37:55,2022-04-29,13:37:55,13.616666666666667,2160,Day,21.4,34.6,1011.5,,,0.32,0.0003701973343138628,0.086,0.17049430962687717,0.42700000000000005,0.5292539043174429,3.6,7.6,25.4,2220
AQT530_T3810936,1651232335,2022-04-29T13:38:55,2022-04-29,13:38:55,13.633333333333333,2220,Day,21.5,34.7,1011.6,,,0.336,0.0003886136951062761,0.049,0.09711873851281444,0.401,0.49690810818477643,3.6,7.6,25.4,2280
AQT530_T3810936,1651232395,2022-04-29T13:39:55,2022-04-29,13:39:55,13.65,2280,Day,21.7,33.5,1011.6,,,0.35,0.0004045313480832917,0.024,0.04753609557728894,0.373,0.4618977596756654,3.6,7.6,25.4,2340
AQT530_T3810936,1651232455,2022-04-29T13:40:55,2022-04-29,13:40:55,13.666666666666666,2340,Day,21.6,35.1,1011.6,,,0.359,0.0004150743575007073,,,0.349,0.43232442179325953,3.6,7.6,25.4,2400
AQT530_T3810936,1651232515,2022-04-29T13:41:55,2022-04-29,13:41:55,13.683333333333334,2400,Day,21.6,35.7,1011.6,-0.0,-0.0,0.369,0.00042663631731966863,,,0.325,0.40259437559544237,3.2,6.7,14.7,2460
AQT530_T3810936,1651232575,2022-04-29T13:42:55,2022-04-29,13:42:55,13.7,2460,Day,21.6,34.8,1011.6,,,0.379,0.0004381982771386298,,,0.302,0.3741030813225341,3.2,6.7,14.7,2520
AQT530_T3810936,1651232635,2022-04-29T13:43:55,2022-04-29,13:43:55,13.716666666666667,2520,Day,21.6,35.1,1011.6,,,0.384,0.0004439792570481104,0.0,0.0,0.281,0.348089290899444,3.2,6.7,14.7,2580
AQT530_T3810936,1651232695,2022-04-29T13:44:55,2022-04-29,13:44:55,13.733333333333333,2580,Day,21.1,35.8,1011.6,,,0.39,0.0004516826460795712,,,0.26,0.3226227825502304,3.2,6.7,14.7,2640
AQT530_T3810936,1651232755,2022-04-29T13:45:55,2022-04-29,13:45:55,13.75,2640,Day,20.8,39.5,1011.6,,,0.39299999999999996,0.0004556216530223013,,,0.243,0.3018359501876757,3.2,6.7,14.7,2700
AQT530_T3810936,1651232815,2022-04-29T13:46:55,2022-04-29,13:46:55,13.766666666666667,2700,Day,20.8,36.2,1011.6,,,0.39799999999999996,0.00046141836616507857,,,0.222,0.2757513618998519,3.2,6.7,14.7,2760
AQT530_T3810936,1651232875,2022-04-29T13:47:55,2022-04-29,13:47:55,13.783333333333333,2760,Day,20.6,38.8,1011.6,,,0.39899999999999997,0.00046289265531877034,-0.0,-0.0,0.207,0.25729457321687593,3.2,6.7,14.7,2820
AQT530_T3810936,1651232935,2022-04-29T13:48:55,2022-04-29,13:48:55,13.8,2820,Day,20.6,37.0,1011.6,,,0.40399999999999997,0.00046869331515985753,-0.0,-0.0,0.19,0.23616410102032087,3.2,6.7,14.7,2880
AQT530_T3810936,1651232995,2022-04-29T13:49:55,2022-04-29,13:49:55,13.816666666666666,2880,Day,20.4,37.9,1011.6,,,0.40700000000000003,0.00047249541006710903,,,0.174,0.2164239502532726,3.2,6.7,14.7,2940
AQT530_T3810936,1651233055,2022-04-29T13:50:55,2022-04-29,13:50:55,13.833333333333334,2940,Day,20.1,39.6,1011.6,-0.0,-0.0,0.40700000000000003,0.00047297878133060475,,,0.161,0.20045920855440033,3.2,6.7,14.7,3000
AQT530_T3810936,1651233115,2022-04-29T13:51:55,2022-04-29,13:51:55,13.85,3000,Day,20.1,39.3,1011.6,,,0.40700000000000003,0.00047297878133060475,,,0.14800000000000002,0.1842730612798215,2.6,6.0,13.0,3060
AQT530_T3810936,1651233175,2022-04-29T13:52:55,2022-04-29,13:52:55,13.866666666666667,3060,Day,20.1,38.8,1011.6,,,0.406,0.0004718166713027654,,,0.135,0.16808691400524253,2.6,6.0,13.0,3120
AQT530_T3810936,1651233235,2022-04-29T13:53:55,2022-04-29,13:53:55,13.883333333333333,3120,Day,19.9,40.4,1011.6,,,0.406,0.00047213867551453996,-0.0,-0.0,0.12300000000000001,0.15325037356640184,2.6,6.0,13.0,3180
AQT530_T3810936,1651233295,2022-04-29T13:54:55,2022-04-29,13:54:55,13.9,3180,Day,19.9,39.8,1011.6,,,0.40399999999999997,0.00046981286923121707,,,0.111,0.1382991176087041,2.6,6.0,13.0,3240
AQT530_T3810936,1651233355,2022-04-29T13:55:55,2022-04-29,13:55:55,13.916666666666666,3240,Day,19.9,40.5,1011.6,-0.0,-0.0,0.4,0.00046516125666457145,,,0.10099999999999999,0.12583973764395595,2.6,6.0,13.0,3299
AQT530_T3810936,1651233415,2022-04-29T13:56:55,2022-04-29,13:56:55,13.933333333333334,3300,Day,19.8,39.3,1011.6,-0.0,-0.0,0.39899999999999997,0.00046415674176442665,,,0.091,0.11341906065161923,2.6,6.0,13.0,3359
AQT530_T3810936,1651233475,2022-04-29T13:57:55,2022-04-29,13:57:55,13.95,3360,Day,19.7,41.1,1011.6,,,0.39399999999999996,0.00045849675148222413,,,0.083,0.10348347884226161,2.6,6.0,13.0,3419
AQT530_T3810936,1651233535,2022-04-29T13:58:55,2022-04-29,13:58:55,13.966666666666667,3420,Day,19.8,39.4,1011.5,,,0.39299999999999996,0.0004571317476862975,,,0.07200000000000001,0.08972928696500948,2.6,6.0,13.0,3479
AQT530_T3810936,1651233595,2022-04-29T13:59:55,2022-04-29,13:59:55,13.983333333333333,3480,Day,19.8,41.6,1011.5,-0.0,-0.0,0.38799999999999996,0.0004513158221432148,,,0.066,0.08225184638459203,2.6,6.0,13.0,3539
AQT530_T3810936,1651233655,2022-04-29T14:00:55,2022-04-29,14:00:55,14.0,3540,Day,19.9,40.7,1011.5,,,0.386,0.0004488362393506787,,,0.057,0.07101144538923834,2.6,6.0,13.0,3599
AQT530_T3810936,1651233715,2022-04-29T14:01:55,2022-04-29,14:01:55,14.016666666666667,3600,Day,20.0,40.2,1011.5,,,0.38299999999999995,0.0004451959567081996,,,0.049,0.06102410295277242,2.6,6.4,15.4,3659
AQT530_T3810936,1651233775,2022-04-29T14:02:55,2022-04-29,14:02:55,14.033333333333333,3660,Day,20.3,39.3,1011.5,-0.0,-0.0,0.38,0.0004412572140954203,,,0.042,0.052252900072356646,2.6,6.4,15.4,3719
AQT530_T3810936,1651233835,2022-04-29T14:03:55,2022-04-29,14:03:55,14.05,3720,Day,20.4,39.0,1011.5,-0.0,-0.0,0.377,0.00043762447366238623,0.0,0.0,0.036000000000000004,0.0447729426271496,2.6,6.4,15.4,3779
AQT530_T3810936,1651233895,2022-04-29T14:04:55,2022-04-29,14:04:55,14.066666666666666,3780,Day,20.7,40.3,1011.5,,,0.377,0.0004371776901262326,-0.0,-0.0,0.031,0.038515116986575976,2.6,6.4,15.4,3839
AQT530_T3810936,1651233955,2022-04-29T14:05:55,2022-04-29,14:05:55,14.083333333333334,3840,Day,20.8,37.3,1011.5,,,0.377,0.0004370289649382325,,,0.024,0.029808011131597804,2.6,6.4,15.4,3899
AQT530_T3810936,1651234015,2022-04-29T14:06:55,2022-04-29,14:06:55,14.1,3900,Day,20.7,37.7,1011.5,,,0.375,0.0004348584450857751,-0.0,-0.0,0.019,0.023606039443385275,2.6,6.4,15.4,3959
AQT530_T3810936,1651234075,2022-04-29T14:07:55,2022-04-29,14:07:55,14.116666666666667,3960,Day,20.7,37.1,1011.5,,,0.371,0.0004302199550048602,,,0.016,0.019878770057587605,2.6,6.4,15.4,4019
AQT530_T3810936,1651234135,2022-04-29T14:08:55,2022-04-29,14:08:55,14.133333333333333,4020,Day,20.7,36.4,1011.5,,,0.37,0.0004290603324846314,,,0.011000000000000001,0.013666654414591476,2.6,6.4,15.4,4079
AQT530_T3810936,1651234195,2022-04-29T14:09:55,2022-04-29,14:09:55,14.15,4080,Day,21.0,41.6,1011.5,,,0.365,0.00042283053990400433,,,0.011000000000000001,0.013652715960318564,2.6,6.4,15.4,4139
AQT530_T3810936,1651234255,2022-04-29T14:10:55,2022-04-29,14:10:55,14.166666666666666,4140,Day,21.4,35.2,1011.5,,,0.368,0.00042572693446094224,0.0,0.0,0.005,0.0061973525095719295,2.6,6.4,15.4,4199
AQT530_T3810936,1651234315,2022-04-29T14:11:55,2022-04-29,14:11:55,14.183333333333334,4200,Day,21.4,37.4,1011.5,,,0.368,0.00042572693446094224,,,0.003,0.0037184115057431574,2.2,5.3,14.2,4259
AQT530_T3810936,1651234375,2022-04-29T14:12:55,2022-04-29,14:12:55,14.2,4260,Day,21.4,34.7,1011.5,,,0.37,0.0004280406678004038,,,0.001,0.001239470501914386,2.2,5.3,14.2,4319
AQT530_T3810936,1651234435,2022-04-29T14:13:55,2022-04-29,14:13:55,14.216666666666667,4320,Day,21.5,33.2,1011.5,,,0.371,0.0004290518709593694,-0.0,-0.0,,,2.2,5.3,14.2,4379
AQT530_T3810936,1651234495,2022-04-29T14:14:55,2022-04-29,14:14:55,14.233333333333333,4380,Day,21.2,37.5,1011.5,,,0.366,0.00042370089482022123,,,,,2.2,5.3,14.2,4439
AQT530_T3810936,1651234555,2022-04-29T14:15:55,2022-04-29,14:15:55,14.25,4440,Day,21.2,36.3,1011.5,,,0.363,0.00042022793666595705,0.0,0.0,,,2.2,5.3,14.2,4499
AQT530_T3810936,1651234615,2022-04-29T14:16:55,2022-04-29,14:16:55,14.266666666666667,4500,Day,21.2,35.0,1011.5,,,0.36200000000000004,0.00041907028394786913,,,,,2.2,5.3,14.2,4559
AQT530_T3810936,1651234675,2022-04-29T14:17:55,2022-04-29,14:17:55,14.283333333333333,4560,Day,21.2,33.6,1011.4,,,0.361,0.000417871315102126,,,,,2.2,5.3,14.2,4619
AQT530_T3810936,1651234735,2022-04-29T14:18:55,2022-04-29,14:18:55,14.3,4620,Day,21.0,35.6,1011.5,,,0.359,0.00041587990089188363,,,,,2.2,5.3,14.2,4679
AQT530_T3810936,1651234795,2022-04-29T14:19:55,2022-04-29,14:19:55,14.316666666666666,4680,Day,20.9,37.3,1011.5,,,0.358,0.0004148624987919687,,,,,2.2,5.3,14.2,4739
AQT530_T3810936,1651234855,2022-04-29T14:20:55,2022-04-29,14:20:55,14.333333333333334,4740,Day,21.2,35.8,1011.5,,,0.35700000000000004,0.000413282020357429,,,,,2.2,5.3,14.2,4798
AQT530_T3810936,1651234915,2022-04-29T14:21:55,2022-04-29,14:21:55,14.35,4800,Day,21.3,36.6,1011.5,,,0.35700000000000004,0.0004131416630742374,0.0,0.0,,,2.5,5.8,13.0,4858
AQT530_T3810936,1651234975,2022-04-29T14:22:55,2022-04-29,14:22:55,14.366666666666667,4860,Day,21.0,37.1,1011.5,,,0.35600000000000004,0.0004124045813858235,,,,,2.5,5.8,13.0,4918
AQT530_T3810936,1651235035,2022-04-29T14:23:55,2022-04-29,14:23:55,14.383333333333333,4920,Day,21.0,35.5,1011.5,-0.0,-0.0,0.355,0.00041124614155047,-0.0,-0.0,,,2.5,5.8,13.0,4978
AQT530_T3810936,1651235095,2022-04-29T14:24:55,2022-04-29,14:24:55,14.4,4980,Day,21.0,37.0,1011.5,,,0.355,0.00041124614155047,,,,,2.5,5.8,13.0,5038
AQT530_T3810936,1651235155,2022-04-29T14:25:55,2022-04-29,14:25:55,14.416666666666666,5040,Day,21.0,37.0,1011.5,,,0.353,0.00040892926187976303,,,,,2.5,5.8,13.0,5098
AQT530_T3810936,1651235215,2022-04-29T14:26:55,2022-04-29,14:26:55,14.433333333333334,5100,Day,20.8,34.9,1011.5,-0.0,-0.0,0.353,0.0004092074923692203,,,,,2.5,5.8,13.0,5158
AQT530_T3810936,1651235275,2022-04-29T14:27:55,2022-04-29,14:27:55,14.45,5160,Day,20.7,34.7,1011.5,,,0.349,0.000404708259559828,,,,,2.5,5.8,13.0,5218
AQT530_T3810936,1651235335,2022-04-29T14:28:55,2022-04-29,14:28:55,14.466666666666667,5220,Day,20.8,35.2,1011.4,,,0.345,0.0003998941295074607,,,,,2.5,5.8,13.0,5278
