2021-11-11T11:15:32,9.4,77.9,996.4,-0.002,-1.342,-0.001,-0.001,0.0,0.0,0.0,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,62
2021-11-11T11:16:32,9.4,78.5,996.3,-0.000,-2.508,0.001,-0.002,0.0,0.0,0.0,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,122
2021-11-11T11:17:32,9.3,78.4,996.1,-0.002,-3.556,0.004,-0.002,0.0,0.0,0.0,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,182
2021-11-11T11:18:32,9.1,80.0,996.1,-0.002,-4.499,0.007,-0.001,0.0,0.0,0.0,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,242
2021-11-11T11:19:32,9.1,79.0,996.0,-0.002,-5.342,0.009,-0.002,0.0,0.0,0.0,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,302
2021-11-11T11:20:32,9.2,79.0,996.0,-0.000,-6.094,0.011,-0.003,0.0,0.0,0.0,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,362
2021-11-11T11:21:32,9.2,78.7,995.9,-0.002,-6.773,0.013,-0.001,3.4,10.9,14.8,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,422
2021-11-11T11:22:32,9.3,78.1,995.9,-0.001,-7.383,0.015,-0.002,3.4,10.9,14.8,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,482
2021-11-11T11:23:32,9.2,79.7,995.8,-0.000,-7.929,0.016,-0.003,3.4,10.9,14.8,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,542
2021-11-11T11:24:32,9.2,78.2,995.8,-0.001,-8.410,0.016,-0.001,3.4,10.9,14.8,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,602
2021-11-11T11:25:32,9.1,78.9,995.9,0.000,-8.858,0.017,0.005,3.4,10.9,14.8,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,661
2021-11-11T11:26:32,9.0,79.7,995.9,-0.002,-9.262,0.017,0.058,3.4,10.9,14.8,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,721
2021-11-11T11:27:32,9.1,80.0,995.9,-0.003,-8.563,0.017,0.099,3.4,10.9,14.8,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,781
2021-11-11T11:28:32,9.2,78.8,995.8,-0.001,-7.390,0.016,0.131,3.4,10.9,14.8,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,841
2021-11-11T11:29:32,9.2,78.2,995.8,0.003,-6.428,0.016,0.158,3.4,10.9,14.8,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,901
2021-11-11T11:30:32,9.1,78.0,995.8,0.006,-5.603,0.012,0.178,3.4,10.9,14.8,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,961
2021-11-11T11:31:32,9.1,78.9,995.8,0.009,-4.883,0.007,0.193,3.4,11.3,15.5,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,1021
2021-11-11T11:32:32,9.1,78.7,995.7,0.012,-4.251,0.004,0.204,3.4,11.3,15.5,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,1081
2021-11-11T11:33:32,9.2,78.5,995.7,0.014,-3.689,0.001,0.212,3.4,11.3,15.5,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,1141
2021-11-11T11:34:32,9.4,78.1,995.7,0.015,-3.198,-0.002,0.217,3.4,11.3,15.5,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,1201
2021-11-11T11:35:32,9.4,76.8,995.7,0.016,-2.761,-0.001,0.220,3.4,11.3,15.5,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,1261
2021-11-11T11:36:32,9.4,75.5,995.7,0.018,-2.372,0.000,0.221,3.4,11.3,15.5,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,1321
2021-11-11T11:37:32,9.3,77.0,995.7,0.018,-2.036,-0.002,0.220,3.4,11.3,15.5,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,1381
2021-11-11T11:38:32,9.2,78.3,995.7,0.019,-1.736,-0.001,0.217,3.4,11.3,15.5,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,1441
2021-11-11T11:39:32,9.2,76.8,995.6,0.019,-1.471,-0.002,0.213,3.4,11.3,15.5,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,1501
2021-11-11T11:40:32,9.2,75.2,995.6,0.019,-1.237,0.000,0.207,3.4,11.3,15.5,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,1561
2021-11-11T11:41:32,9.1,75.8,995.6,0.019,-1.032,-0.001,0.201,3.0,11.8,15.2,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,1621
2021-11-11T11:42:32,9.1,76.2,995.6,0.020,-0.846,-0.001,0.194,3.0,11.8,15.2,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,1681
