Sensor,Timestamp,DateTime,Date,Time,TimeNumeric,Seconds,Period,Temperature (°C),Humidity (%RH),Pressure (hPa),NO2 (ppm),NO2 (µg/m3),CO (ppm),CO (mg/m3),O3 (ppm),O3 (µg/m3),NO (ppm),NO (µg/m3),PM1 (µg/m3),PM2.5 (µg/m3),PM10 (µg/m3),UPT (s)
AQT530_T3810933,1636805056,2021-11-13T13:04:16,2021-11-13,13:04:16,13.066666666666666,182469,Day,13.5,77.9,1012.6,0.006,0.01172877893131316,0.087,0.00010353368656940196,0.006,0.012236065827060025,0.004,0.005100060214862102,0.8,3.8,7.1,181310
AQT530_T3810933,1636805656,2021-11-13T13:14:16,2021-11-13,13:14:16,13.233333333333333,183069,Day,13.6,76.9,1012.7,0.005,0.009771538804510739,0.084,9.993856709760944e-05,0.007,0.014271841070704666,0.004,0.005098785125379132,0.5,3.2,6.1,181910
AQT530_T3810933,1636806256,2021-11-13T13:24:16,2021-11-13,13:24:16,13.4,183669,Day,13.5,76.9,1012.7,0.005,0.009774947679028275,0.084,9.997343141545268e-05,0.006,0.012237274208042352,0.004,0.005100563874768765,0.6,3.5,6.0,182510
AQT530_T3810933,1636806856,2021-11-13T13:34:16,2021-11-13,13:34:16,13.566666666666666,184269,Day,13.4,77.8,1012.8,0.005,0.00977932450591338,0.095,0.00011311581631823609,0.007,0.014283212492879352,0.003,0.0038271357759938345,0.6,4.1,8.0,183109
AQT530_T3810933,1636807456,2021-11-13T13:44:16,2021-11-13,13:44:16,13.733333333333333,184869,Day,13.3,77.8,1012.8,0.004,0.007826190782808808,0.103,0.00012268417297395617,0.009,0.01837054128544558,0.002,0.0025523145554454717,0.6,3.9,7.5,183709
AQT530_T3810933,1636808056,2021-11-13T13:54:16,2021-11-13,13:54:16,13.9,185469,Day,13.0,80.8,1012.7,0.004,0.007833622232237512,0.092,0.00010968603457236195,0.009,0.018387985244113263,0.004,0.005109476270146659,0.6,4.2,7.9,184308
AQT530_T3810933,1636808656,2021-11-13T14:04:16,2021-11-13,14:04:16,14.066666666666666,186069,Day,12.9,80.6,1012.6,0.004,0.007835586973514927,0.079,9.421054389873994e-05,0.009,0.018392597112358446,0.004,0.005110757771684047,0.6,4.1,7.8,184908
AQT530_T3810933,1636809256,2021-11-13T14:14:16,2021-11-13,14:14:16,14.233333333333333,186669,Day,13.0,78.7,1012.7,0.004,0.007833622232237512,0.075,8.941796296659939e-05,0.01,0.020431094715681407,0.002,0.0025547381350733297,0.7,4.1,7.4,185507
AQT530_T3810933,1636809856,2021-11-13T14:24:16,2021-11-13,14:24:16,14.4,187269,Day,12.8,80.6,1012.6,0.006,0.011757490752442446,0.067,7.992802351078086e-05,0.01,0.020443365794292453,0.003,0.0038344087967919775,0.5,4.2,7.3,186107
AQT530_T3810933,1636810456,2021-11-13T14:34:16,2021-11-13,14:34:16,14.566666666666666,187869,Day,12.8,80.8,1012.6,0.007,0.013717072544516186,0.105,0.00012526033535271628,0.009,0.0183990292148632,0.003,0.0038344087967919775,0.6,3.9,6.3,186707
AQT530_T3810933,1636811056,2021-11-13T14:44:16,2021-11-13,14:44:16,14.733333333333333,188469,Day,12.8,81.6,1012.7,0.008,0.015678202495224787,0.097,0.0001157281184347177,0.008,0.01635630775420104,0.003,0.0038347874664341653,0.7,4.4,8.5,187306
AQT530_T3810933,1636811656,2021-11-13T14:54:16,2021-11-13,14:54:16,14.9,189069,Day,12.9,81.5,1012.7,0.01,0.01959090195555641,0.125,0.0001490820375394303,0.005,0.010219118603202647,0.007,0.008944709354061586,0.8,4.1,7.6,187906
AQT530_T3810933,1636812256,2021-11-13T15:04:16,2021-11-13,15:04:16,15.066666666666666,189669,Day,13.0,81.1,1012.7,0.01,0.01958405558059378,0.115,0.00013710754321545244,0.005,0.010215547357840703,0.006,0.007664214405219988,0.6,3.9,6.8,188505
AQT530_T3810933,1636812856,2021-11-13T15:14:16,2021-11-13,15:14:16,15.233333333333333,190269,Day,13.0,81.2,1012.7,0.008,0.015667244464475025,0.108,0.00012876186667190316,0.006,0.012258656829408843,0.004,0.005109476270146659,0.6,4.6,8.3,189105
AQT530_T3810933,1636813456,2021-11-13T15:24:16,2021-11-13,15:24:16,15.4,190869,Day,13.0,81.1,1012.7,0.009,0.0176256500225344,0.1,0.00011922395062213256,0.006,0.012258656829408843,0.005,0.0063868453376833235,0.7,4.4,8.1,189704
AQT530_T3810933,1636814056,2021-11-13T15:34:16,2021-11-13,15:34:16,15.566666666666666,191469,Day,13.0,81.8,1012.8,0.009,0.017627390483680103,0.139,0.00016573765566725901,0.005,0.010216556101531611,0.006,0.0076649712151740925,0.6,4.1,8.6,190304
AQT530_T3810933,1636814656,2021-11-13T15:44:16,2021-11-13,15:44:16,15.733333333333333,192069,Day,13.0,81.4,1012.8,0.009,0.017627390483680103,0.118,0.00014069815373191769,0.004,0.008173244881225289,0.006,0.0076649712151740925,0.7,4.0,7.2,190903
AQT530_T3810933,1636815256,2021-11-13T15:54:16,2021-11-13,15:54:16,15.9,192669,Day,13.1,79.3,1012.8,0.008,0.015663317727410184,0.109,0.00012992153531943807,0.004,0.008170389599170711,0.005,0.006385244579976903,0.6,4.1,7.9,191503
AQT530_T3810933,1636815856,2021-11-13T16:04:16,2021-11-13,16:04:16,16.066666666666666,193269,Day,13.0,79.1,1012.9,0.006,0.011752753963217205,0.098,0.00011686254645349548,0.006,0.012261077814267026,0.004,0.005110485350085465,0.6,4.0,8.4,192103
AQT530_T3810933,1636816456,2021-11-13T16:14:16,2021-11-13,16:14:16,16.233333333333334,193869,Day,13.0,79.5,1012.9,0.006,0.011752753963217205,0.086,0.00010255284688776134,0.007,0.01430459078331153,0.003,0.0038328640125640983,0.6,4.0,7.6,192702
AQT530_T3810933,1636817056,2021-11-13T16:24:16,2021-11-13,16:24:16,16.4,194469,Day,13.0,77.9,1012.9,0.005,0.009793961636014335,0.085,0.00010136037192395017,0.008,0.01634810375235603,0.002,0.0025552426750427323,0.6,4.2,7.3,193302
AQT530_T3810933,1636817656,2021-11-13T16:34:16,2021-11-13,16:34:16,16.566666666666666,195069,Night,13.0,78.0,1013.0,0.005,0.009794928558873062,0.09,0.00010733334233454946,0.009,0.018393432460044174,0.002,0.002555494945027434,0.6,4.1,6.4,193901
AQT530_T3810933,1636818256,2021-11-13T16:44:16,2021-11-13,16:44:16,16.733333333333334,195669,Night,13.0,76.5,1013.1,0.004,0.007836716385385429,0.088,0.0001049585170832908,0.009,0.01839524819868781,0.002,0.002555747215012136,0.7,3.8,7.1,194501
AQT530_T3810933,1636818856,2021-11-13T16:54:16,2021-11-13,16:54:16,16.9,196269,Night,12.9,75.9,1013.1,0.004,0.007839456017053105,0.088,0.00010499520945073819,0.01,0.020446309977100032,0.002,0.0025566406767198835,0.6,3.6,6.8,195100
AQT530_T3810933,1636819456,2021-11-13T17:04:16,2021-11-13,17:04:16,17.066666666666666,196869,Night,12.9,75.4,1013.2,0.004,0.00784022982576074,0.095,0.00011335828925699869,0.009,0.018403495352796343,0.002,0.0025568930348954556,0.5,3.5,6.4,195700
AQT530_T3810933,1636820056,2021-11-13T17:14:16,2021-11-13,17:14:16,17.233333333333334,197469,Night,12.8,75.9,1013.3,0.004,0.00784374572351697,0.098,0.0001169904647692872,0.009,0.01841174827515394,0.002,0.0025580396561915267,0.5,3.4,7.4,196300
AQT530_T3810933,1636820656,2021-11-13T17:24:16,2021-11-13,17:24:16,17.4,198069,Night,12.7,76.9,1013.3,0.005,0.009808112163895742,0.089,0.00010628361109434495,0.008,0.01637172384671143,0.002,0.002558934544999011,0.5,3.5,7.6,196899
AQT530_T3810933,1636821256,2021-11-13T17:34:16,2021-11-13,17:34:16,17.566666666666666,198669,Night,12.7,76.5,1013.4,0.005,0.009809080101541445,0.091,0.000108682731413258,0.008,0.0163733395305017,0.002,0.002559187079741437,0.5,3.2,6.0,197499
AQT530_T3810933,1636821856,2021-11-13T17:44:16,2021-11-13,17:44:16,17.733333333333334,199269,Night,12.5,77.5,1013.5,0.006,0.011780299941893837,0.101,0.0001207222572579044,0.007,0.014338117729755594,0.002,0.002561231625416461,0.8,3.5,6.8,198098
AQT530_T3810933,1636822456,2021-11-13T17:54:16,2021-11-13,17:54:16,17.9,199869,Night,12.5,77.5,1013.5,0.005,0.009816916618244863,0.094,0.00011235536814101991,0.006,0.012289815196933366,0.002,0.002561231625416461,0.7,3.4,6.6,198698
AQT530_T3810933,1636823056,2021-11-13T18:04:16,2021-11-13,18:04:16,18.066666666666666,200469,Night,12.5,76.9,1013.6,0.005,0.009817885233599402,0.086,0.00010280335154882961,0.008,0.016388037077601263,0.002,0.002561484336972989,0.6,3.3,6.4,199297
AQT530_T3810933,1636823656,2021-11-13T18:14:16,2021-11-13,18:14:16,18.233333333333334,201069,Night,12.4,77.1,1013.6,0.005,0.009821323470417333,0.086,0.00010283935342294934,0.007,0.014344554166747335,0.002,0.002562381372286235,0.6,3.4,5.8,199897
AQT530_T3810933,1636824256,2021-11-13T18:24:16,2021-11-13,18:24:16,18.4,201669,Night,12.3,77.4,1013.7,0.006,0.01179088009229088,0.083,9.929649990929727e-05,0.006,0.012300852954356928,0.002,0.0025635319247239684,0.5,3.2,5.4,200497
AQT530_T3810933,1636824856,2021-11-13T18:34:16,2021-11-13,18:34:16,18.566666666666666,202269,Night,12.3,78.2,1013.9,0.006,0.011793206397922189,0.08,9.57263525916976e-05,0.005,0.010252733230099708,0.001,0.0012820188509803845,0.7,3.3,6.4,201096
AQT530_T3810933,1636825456,2021-11-13T18:44:16,2021-11-13,18:44:16,18.733333333333334,202869,Night,12.2,77.9,1014.0,0.005,0.009832085708364342,0.086,0.00010295204511823747,0.006,0.012308805407558925,0.002,0.002565189238061412,0.9,3.4,6.8,201696
AQT530_T3810933,1636826056,2021-11-13T18:54:16,2021-11-13,18:54:16,18.9,203469,Night,12.3,77.0,1014.1,0.005,0.009829610586294581,0.089,0.00010651657437282287,0.006,0.012305706797882371,0.004,0.005129086958395139,0.7,3.0,5.5,202295
AQT530_T3810933,1636826656,2021-11-13T19:04:16,2021-11-13,19:04:16,19.066666666666666,204069,Night,12.2,77.6,1014.1,0.005,0.009833055342063392,0.095,0.00011373731194289756,0.007,0.01436168917597609,0.003,0.0038481633229557363,0.6,3.2,6.1,202895
AQT530_T3810933,1636827256,2021-11-13T19:14:16,2021-11-13,19:14:16,19.233333333333334,204669,Night,12.1,77.8,1014.1,0.005,0.009836502513086024,0.086,0.00010299829360431384,0.005,0.010261945677638103,0.002,0.0025663415815493293,0.6,2.9,6.0,203494
AQT530_T3810933,1636827856,2021-11-13T19:24:16,2021-11-13,19:24:16,19.4,205269,Night,12.1,77.2,1014.2,0.005,0.009837472486709246,0.085,0.00010181067754827954,0.006,0.012315549124852262,0.002,0.0025665946474778918,0.5,2.7,4.2,204094
AQT530_T3810933,1636828456,2021-11-13T19:34:16,2021-11-13,19:34:16,19.566666666666666,205869,Night,12.0,78.3,1014.2,0.006,0.011809106898827195,0.093,0.00011143192361791614,0.004,0.008213245398010655,0.002,0.002567494733273956,0.5,2.7,4.5,204693
AQT530_T3810933,1636829056,2021-11-13T19:44:16,2021-11-13,19:44:16,19.733333333333334,206469,Night,12.0,78.1,1014.2,0.005,0.00984092241568933,0.09,0.00010783734543669303,0.003,0.0061599340485079925,0.002,0.002567494733273956,0.4,2.0,4.1,205293
AQT530_T3810933,1636829656,2021-11-13T19:54:16,2021-11-13,19:54:16,19.9,207069,Night,12.0,77.8,1014.3,0.004,0.007873514183580113,0.094,0.00011264122166113574,0.004,0.008214055223035109,0.002,0.0025677478879508712,0.6,2.5,5.1,205893
AQT530_T3810933,1636830256,2021-11-13T20:04:16,2021-11-13,20:04:16,20.066666666666666,207669,Night,12.0,77.9,1014.3,0.004,0.007873514183580113,0.088,0.00010545135644872281,0.005,0.010267569028793886,0.002,0.0025677478879508712,0.6,2.3,4.2,206492
AQT530_T3810933,1636830856,2021-11-13T20:14:16,2021-11-13,20:14:16,20.233333333333334,208269,Night,11.9,78.8,1014.3,0.006,0.011814414503321536,0.089,0.00010668708168943426,0.001,0.002054234210531891,0.001,0.0012843243470429594,0.3,1.4,2.8,207092
AQT530_T3810933,1636831456,2021-11-13T20:24:16,2021-11-13,20:24:16,20.4,208869,Night,11.9,77.6,1014.4,0.004,0.007877052858897346,0.096,0.00011508954605227455,0.002,0.004108873475625653,0.002,0.0025689019375734552,0.8,2.7,5.3,207691
AQT530_T3810933,1636832056,2021-11-13T20:34:16,2021-11-13,20:34:16,20.566666666666666,209469,Night,12.0,77.0,1014.3,0.004,0.007873514183580113,0.091,0.00010904628905492928,0.004,0.008214055223035109,0.002,0.0025677478879508712,0.6,2.6,4.4,208291
AQT530_T3810933,1636832656,2021-11-13T20:44:16,2021-11-13,20:44:16,20.733333333333334,210069,Night,11.9,77.5,1014.4,0.004,0.007877052858897346,0.09,0.0001078964494240074,0.004,0.008217746951251307,0.002,0.0025689019375734552,0.7,2.8,5.2,208890
AQT530_T3810933,1636833256,2021-11-13T20:54:16,2021-11-13,20:54:16,20.9,210669,Night,11.9,79.9,1014.5,0.005,0.00984728672780875,0.112,0.00013428437356897803,0.002,0.004109278530187525,0.006,0.007707465543182976,0.5,2.2,3.3,209490
AQT530_T3810933,1636833856,2021-11-13T21:04:16,2021-11-13,21:04:16,21.066666666666666,211269,Night,11.7,80.1,1014.4,0.005,0.009853229407708828,0.095,0.00011397066199714328,0.001,0.0020558792069985824,0.004,0.005141411250168954,0.6,2.3,4.5,210090
AQT530_T3810933,1636834456,2021-11-13T21:14:16,2021-11-13,21:14:16,21.233333333333334,211869,Night,11.8,78.9,1014.4,0.006,0.011819725833104165,0.143,0.0001714956329917062,0.001,0.0020551577192965296,0.006,0.007709410394511108,0.7,2.5,4.6,210689
AQT530_T3810933,1636835056,2021-11-13T21:24:16,2021-11-13,21:24:16,21.4,212469,Night,11.8,78.7,1014.5,0.005,0.00985074252241405,0.105,0.00012593578046314215,0.001,0.0020553603176521385,0.004,0.005140113594395056,0.7,3.0,6.4,211289
AQT530_T3810933,1636835656,2021-11-13T21:34:16,2021-11-13,21:34:16,21.566666666666666,213069,Night,11.9,78.1,1014.5,0.004,0.007877829382246999,0.09,0.00010790708590364303,0.003,0.006163917795281287,0.002,0.0025691551810609918,0.5,2.6,5.0,211888
AQT530_T3810933,1636836256,2021-11-13T21:44:16,2021-11-13,21:44:16,21.733333333333334,213669,Night,11.9,78.2,1014.6,0.004,0.007878605905596654,0.085,0.00010192229336198545,0.003,0.006164525377124095,0.003,0.0038541126368227935,0.6,2.7,4.3,212488
AQT530_T3810933,1636836856,2021-11-13T21:54:16,2021-11-13,21:54:16,21.9,214269,Night,11.8,79.4,1014.7,0.005,0.009852684512068544,0.082,9.836923643125094e-05,0.004,0.008223062057453427,0.003,0.003855845192877771,0.6,3.1,5.6,213087
AQT530_T3810933,1636837456,2021-11-13T22:04:16,2021-11-13,22:04:16,22.066666666666666,214869,Night,11.9,80.4,1014.7,0.006,0.011819073643419466,0.078,9.353791101452578e-05,0.003,0.006165132958966903,0.002,0.002569661668036066,0.5,2.3,4.1,213687
AQT530_T3810933,1636838056,2021-11-13T22:14:16,2021-11-13,22:14:16,22.233333333333334,215469,Night,11.8,80.5,1014.7,0.006,0.011823221414482254,0.081,9.716961159672347e-05,0.003,0.0061672965430900695,0.002,0.0025705634619185135,0.8,4.0,7.6,214286
AQT530_T3810933,1636838656,2021-11-13T22:24:16,2021-11-13,22:24:16,22.4,216069,Night,11.7,82.2,1014.8,0.007,0.013799960650749298,0.081,9.721330370424604e-05,0.001,0.0020566898849193227,0.003,0.0038575789654018058,0.4,2.3,4.0,214886
AQT530_T3810933,1636839256,2021-11-13T22:34:16,2021-11-13,22:34:16,22.566666666666666,216669,Night,11.6,83.2,1014.8,0.008,0.015776922278152514,0.087,0.00010445095792208628,,,0.003,0.0038589336902360117,0.5,2.2,5.1,215486
AQT530_T3810933,1636839856,2021-11-13T22:44:16,2021-11-13,22:44:16,22.733333333333334,217269,Night,11.7,82.5,1014.8,0.007,0.013799960650749298,0.092,0.00011041511038013127,0.001,0.0020566898849193227,0.004,0.00514343862053574,0.7,3.5,7.6,216085
AQT530_T3810933,1636840456,2021-11-13T22:54:16,2021-11-13,22:54:16,22.9,217869,Night,11.5,84.4,1014.8,0.006,0.011836848635264173,0.085,0.00010208563744573173,0.001,0.002058134950708832,0.003,0.0038602893669232546,0.5,2.9,5.5,216685
AQT530_T3810933,1636841056,2021-11-13T23:04:16,2021-11-13,23:04:16,23.066666666666666,218469,Night,11.3,86.1,1014.8,0.003,0.00592258562845482,0.074,8.89370436537234e-05,-0.0,-0.0,0.003,0.003863003579872401,0.4,2.0,4.0,217284
AQT530_T3810933,1636841656,2021-11-13T23:14:16,2021-11-13,23:14:16,23.233333333333334,219069,Night,11.3,85.7,1014.8,0.003,0.00592258562845482,0.072,8.653333977119033e-05,,,0.003,0.003863003579872401,0.4,1.9,3.8,217884
AQT530_T3810933,1636842256,2021-11-13T23:24:16,2021-11-13,23:24:16,23.4,219669,Night,11.2,86.4,1014.8,0.002,0.003949778986024203,0.076,9.137287018353491e-05,0.0,0.0,0.003,0.0038643621181456106,0.4,2.2,4.2,218483
AQT530_T3810933,1636842856,2021-11-13T23:34:16,2021-11-13,23:34:16,23.566666666666666,220269,Night,11.3,85.7,1014.8,0.002,0.003948390418969879,0.081,9.735000724258915e-05,0.0,0.0,0.003,0.003863003579872401,0.6,2.9,5.4,219083
AQT530_T3810933,1636843456,2021-11-13T23:44:16,2021-11-13,23:44:16,23.733333333333334,220869,Night,11.2,86.5,1014.7,0.002,0.003949389768544304,0.078,9.376817842338867e-05,,,0.003,0.003863981317779219,0.6,2.7,7.2,219683
AQT530_T3810933,1636844056,2021-11-13T23:54:16,2021-11-13,23:54:16,23.9,221469,Night,11.1,86.0,1014.7,0.002,0.003950779175674839,0.082,9.861148257197872e-05,,,0.004,0.005153787570615166,0.5,2.5,4.8,220282
AQT530_T3810933,1636844656,2021-11-14T00:04:16,2021-11-14,00:04:16,0.06666666666666667,222069,Night,11.1,87.3,1014.7,0.003,0.005926168763512258,0.084,0.00010101664068349039,,,0.003,0.003865340677961375,0.5,2.0,3.7,220882
AQT530_T3810933,1636845256,2021-11-14T00:14:16,2021-11-14,00:14:16,0.23333333333333334,222669,Night,11.0,87.9,1014.7,0.003,0.005928254341116872,0.079,9.503717976874597e-05,0.0,0.0,0.003,0.003866700994934087,0.3,1.8,3.3,221481
AQT530_T3810933,1636845856,2021-11-14T00:24:16,2021-11-14,00:24:16,0.4,223269,Night,10.8,87.7,1014.8,0.002,0.003955343034604621,0.075,9.029761877793588e-05,,,0.003,0.0038698058400940464,0.7,3.6,10.9,222081
AQT530_T3810933,1636846456,2021-11-14T00:34:16,2021-11-14,00:34:16,0.5666666666666667,223869,Night,11.0,87.0,1014.8,0.004,0.00790511810435321,0.076,9.143718330701444e-05,,,0.003,0.0038670820633281873,0.5,2.6,4.5,222680
AQT530_T3810933,1636847056,2021-11-14T00:44:16,2021-11-14,00:44:16,0.7333333333333333,224469,Night,11.1,85.0,1014.9,0.004,0.007903115768980768,0.081,9.742810306357997e-05,0.001,0.002061234280108003,0.004,0.005154803395503431,0.7,3.3,7.3,223280
AQT530_T3810933,1636847656,2021-11-14T00:54:16,2021-11-14,00:54:16,0.9,225069,Night,11.3,83.8,1014.9,0.005,0.009871948749045453,0.077,9.255171877191379e-05,0.001,0.0020597850030609943,0.002,0.0025755894975775183,0.7,3.5,6.7,223879
AQT530_T3810933,1636848256,2021-11-14T01:04:16,2021-11-14,01:04:16,1.0666666666666667,225669,Night,11.3,85.1,1014.8,0.004,0.007896780837939758,0.082,9.855185918385565e-05,,,0.004,0.005150671439829867,0.6,2.9,6.2,224479
AQT530_T3810933,1636848856,2021-11-14T01:14:16,2021-11-14,01:14:16,1.2333333333333334,226269,Night,11.0,87.3,1014.8,0.004,0.00790511810435321,0.081,9.745278747194962e-05,-0.0,-0.0,0.004,0.005156109417770915,0.4,1.7,3.7,225079
AQT530_T3810933,1636849456,2021-11-14T01:24:16,2021-11-14,01:24:16,1.4,226869,Night,10.8,88.7,1014.8,0.003,0.005933014551906932,0.08,9.631746002979824e-05,,,0.004,0.005159741120125394,0.6,2.9,7.2,225678
AQT530_T3810933,1636850056,2021-11-14T01:34:16,2021-11-14,01:34:16,1.5666666666666667,227469,Night,10.7,88.0,1014.8,0.003,0.005935104745513382,0.116,0.00013970951919823417,0.0,0.0,0.006,0.007742338335703396,0.6,2.7,6.7,226278
AQT530_T3810933,1636850656,2021-11-14T01:44:16,2021-11-14,01:44:16,1.7333333333333334,228069,Night,10.8,88.5,1014.8,0.003,0.005933014551906932,0.103,0.00012400872978836523,,,0.004,0.005159741120125394,0.7,3.2,6.7,226877
AQT530_T3810933,1636851256,2021-11-14T01:54:16,2021-11-14,01:54:16,1.9,228669,Night,10.8,87.8,1014.9,0.004,0.007911465600749368,0.105,0.0001264291235877197,,,0.005,0.006450311961489039,0.8,3.4,7.5,227477
AQT530_T3810933,1636851856,2021-11-14T02:04:16,2021-11-14,02:04:16,2.066666666666667,229269,Night,10.8,87.8,1014.8,0.004,0.007910686069209243,0.102,0.00012280476153799278,,,0.004,0.005159741120125394,0.8,3.3,7.8,228076
AQT530_T3810933,1636852456,2021-11-14T02:14:16,2021-11-14,02:14:16,2.2333333333333334,229869,Night,10.7,88.6,1014.8,0.004,0.007913472994017842,0.097,0.0001168260634674889,,,0.004,0.00516155889046893,0.8,2.9,6.7,228676
AQT530_T3810933,1636853056,2021-11-14T02:24:16,2021-11-14,02:24:16,2.4,230469,Night,10.6,89.7,1014.8,0.004,0.007916261883178727,0.087,0.00010481906702489537,0.0,0.0,0.004,0.005163377942060283,0.6,2.9,6.9,229276
AQT530_T3810933,1636853656,2021-11-14T02:34:16,2021-11-14,02:34:16,2.5666666666666664,231069,Night,10.6,89.4,1014.8,0.003,0.005937196412384047,0.085,0.00010240943330018515,,,0.005,0.0064542224275753535,0.6,3.3,8.0,229875
AQT530_T3810933,1636854256,2021-11-14T02:44:16,2021-11-14,02:44:16,2.7333333333333334,231669,Night,10.7,88.7,1014.8,0.004,0.007913472994017842,0.085,0.00010237335458491295,,,0.004,0.00516155889046893,0.6,2.6,6.2,230475
AQT530_T3810933,1636854856,2021-11-14T02:54:16,2021-11-14,02:54:16,2.9,232269,Night,10.6,89.7,1014.9,0.003,0.005937781473126299,0.086,0.00010362446047493311,,,0.005,0.006454858436880396,0.6,3.1,8.2,231074
AQT530_T3810933,1636855456,2021-11-14T03:04:16,2021-11-14,03:04:16,3.066666666666667,232869,Night,10.7,88.4,1014.9,0.003,0.005935689600139467,0.085,0.00010238344261748933,,,0.003,0.003871550638995553,0.5,2.3,5.8,231674
AQT530_T3810933,1636856056,2021-11-14T03:14:16,2021-11-14,03:14:16,3.2333333333333334,233469,Night,10.7,88.7,1014.9,0.003,0.005935689600139467,0.083,9.997442043825425e-05,0.0,0.0,0.003,0.003871550638995553,0.6,2.4,5.4,232273
AQT530_T3810933,1636856656,2021-11-14T03:24:16,2021-11-14,03:24:16,3.4,234069,Night,10.8,85.1,1014.9,0.002,0.003955732800374684,0.08,9.632695130492928e-05,,,0.004,0.005160249569191232,0.6,2.7,5.7,232873
AQT530_T3810933,1636857256,2021-11-14T03:34:16,2021-11-14,03:34:16,3.5666666666666664,234669,Night,11.1,83.4,1014.9,0.005,0.00987889471122596,0.092,0.00011065908002283158,,,0.003,0.0038661025466275732,0.4,2.4,3.9,233473
AQT530_T3810933,1636857856,2021-11-14T03:44:16,2021-11-14,03:44:16,3.7333333333333334,235269,Night,11.1,85.4,1014.9,0.002,0.003951557884490384,0.079,9.502247088917058e-05,,,0.004,0.005154803395503431,0.5,3.0,6.0,234072
AQT530_T3810933,1636858456,2021-11-14T03:54:16,2021-11-14,03:54:16,3.9,235869,Night,10.8,87.4,1014.8,0.003,0.005933014551906932,0.077,9.270555527868083e-05,,,0.003,0.0038698058400940464,0.4,2.0,3.5,234672
AQT530_T3810933,1636859056,2021-11-14T04:04:16,2021-11-14,04:04:16,4.066666666666666,236469,Night,10.7,86.9,1014.8,0.002,0.003956736497008921,0.072,8.671625329545567e-05,,,0.004,0.00516155889046893,0.5,3.2,8.4,235271
AQT530_T3810933,1636859656,2021-11-14T04:14:16,2021-11-14,04:14:16,4.233333333333333,237069,Night,10.6,88.8,1014.8,0.002,0.003958130941589364,0.068,8.192754664014812e-05,-0.0,-0.0,0.004,0.005163377942060283,0.6,3.1,6.7,235871
AQT530_T3810933,1636860256,2021-11-14T04:24:16,2021-11-14,04:24:16,4.4,237669,Night,10.5,89.1,1014.9,0.002,0.003959916547387244,0.067,8.075914569642707e-05,0.0,0.0,0.004,0.005165707263077209,0.6,3.4,6.8,236470
AQT530_T3810933,1636860856,2021-11-14T04:34:16,2021-11-14,04:34:16,4.566666666666666,238269,Night,10.6,88.5,1014.9,0.001,0.0019792604910420994,0.065,7.832081314965875e-05,,,0.004,0.0051638867495043175,0.5,2.9,5.4,237070
AQT530_T3810933,1636861456,2021-11-14T04:44:16,2021-11-14,04:44:16,4.733333333333333,238869,Night,10.4,90.2,1014.9,0.002,0.003961313097042467,0.064,7.717027070508813e-05,,,0.004,0.005167529060736555,0.4,2.2,3.3,237669
AQT530_T3810933,1636862056,2021-11-14T04:54:16,2021-11-14,04:54:16,4.9,239469,Night,10.4,89.4,1014.9,0.001,0.0019806565485212336,0.06,7.234712878602011e-05,,,0.005,0.006459411325920694,0.4,1.9,3.9,238269
AQT530_T3810933,1636862656,2021-11-14T05:04:16,2021-11-14,05:04:16,5.066666666666666,240069,Night,10.4,89.7,1015.0,0.002,0.003961703412649627,0.063,7.597197014848849e-05,,,0.005,0.006460047783830433,0.4,1.6,2.7,238869
AQT530_T3810933,1636863256,2021-11-14T05:14:16,2021-11-14,05:14:16,5.233333333333333,240669,Night,10.4,89.3,1015.0,0.001,0.0019808517063248134,0.061,7.356016157234599e-05,,,0.005,0.006460047783830433,0.3,1.5,3.5,239468
AQT530_T3810933,1636863856,2021-11-14T05:24:16,2021-11-14,05:24:16,5.4,241269,Night,10.4,90.2,1015.1,0.002,0.003962093728256784,0.064,7.718547816803131e-05,,,0.005,0.006460684241740169,0.6,2.8,6.5,240068
AQT530_T3810933,1636864456,2021-11-14T05:34:16,2021-11-14,05:34:16,5.566666666666666,241869,Night,10.4,89.1,1015.1,0.002,0.003962093728256784,0.063,7.597945507165583e-05,,,0.005,0.006460684241740169,0.3,1.7,3.2,240667
AQT530_T3810933,1636865056,2021-11-14T05:44:16,2021-11-14,05:44:16,5.733333333333333,242469,Night,10.5,88.8,1015.1,0.002,0.003960696903392248,0.069,8.318625622926715e-05,,,0.004,0.00516672523672251,0.3,1.2,2.9,241267
AQT530_T3810933,1636865656,2021-11-14T05:54:16,2021-11-14,05:54:16,5.9,243069,Night,10.4,89.4,1015.1,0.003,0.005943140592385175,0.065,7.839150126440679e-05,,,0.006,0.007752821090088203,0.3,1.8,4.3,241866
AQT530_T3810933,1636866256,2021-11-14T06:04:16,2021-11-14,06:04:16,6.066666666666666,243669,Night,10.2,90.5,1015.1,0.002,0.003964890335793934,0.078,9.413619982434111e-05,,,0.006,0.007758293347783695,0.4,2.7,6.8,242466
AQT530_T3810933,1636866856,2021-11-14T06:14:16,2021-11-14,06:14:16,6.233333333333333,244269,Night,10.2,90.1,1015.1,0.003,0.0059473355036908995,0.08,9.654994853778577e-05,0.0,0.0,0.006,0.007758293347783695,0.3,1.6,4.3,243066
