2022-03-30T14:10:58,12.8,69.8,987.5,1.483,-1.312,-0.002,-0.002,0.0,0.0,0.0,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,63

2022-03-30T14:11:58,12.8,69.7,987.4,2.699,-2.465,0.000,-0.003,6.7,11.1,25.5,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,123

2022-03-30T14:12:58,12.7,71.6,987.3,1.967,-3.504,-0.002,-0.001,6.7,11.1,25.5,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,183

2022-03-30T14:13:58,12.7,71.6,987.3,1.480,-4.433,-0.002,-0.001,6.7,11.1,25.5,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,243

2022-03-30T14:14:58,12.7,71.6,987.2,1.096,-5.273,-0.002,-0.002,6.7,11.1,25.5,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,303

2022-03-30T14:15:58,12.6,70.9,987.2,0.785,-6.027,-0.001,-0.002,6.7,11.1,25.5,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,362

2022-03-30T14:16:58,12.4,70.6,987.2,0.532,-5.148,-0.000,-0.002,6.7,11.1,25.5,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,422

2022-03-30T14:17:58,12.3,71.6,987.1,0.325,-4.367,0.001,-0.002,6.7,11.1,25.5,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,482

2022-03-30T14:18:58,12.3,72.7,987.1,0.155,-3.736,0.276,-0.002,6.7,11.1,25.5,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,542

2022-03-30T14:19:58,12.3,71.2,987.1,0.018,-3.210,0.487,-0.002,6.7,11.1,25.5,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,602

2022-03-30T14:20:58,12.3,70.6,987.0,-0.001,-2.763,0.637,0.008,6.7,11.1,25.5,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,662

2022-03-30T14:21:58,12.3,70.9,987.0,-0.001,-2.377,0.619,0.084,7.3,10.6,20.5,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,722

2022-03-30T14:22:58,12.3,70.7,987.0,-0.002,-2.043,0.580,0.146,7.3,10.6,20.5,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,782

2022-03-30T14:23:58,12.3,71.0,987.0,-0.000,-1.755,0.542,0.196,7.3,10.6,20.5,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,842

2022-03-30T14:24:58,12.3,71.2,987.0,-0.000,-1.502,0.507,0.234,7.3,10.6,20.5,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,902

2022-03-30T14:25:58,12.2,70.7,986.9,-0.001,-1.279,0.474,0.264,7.3,10.6,20.5,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,962

2022-03-30T14:26:58,12.2,70.6,986.9,-0.002,-1.086,0.443,0.285,7.3,10.6,20.5,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,1022

2022-03-30T14:27:58,12.2,71.0,986.9,-0.001,-0.916,0.414,0.301,7.3,10.6,20.5,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,1082

2022-03-30T14:28:58,12.2,71.9,986.9,-0.002,-0.766,0.387,0.312,7.3,10.6,20.5,T:H:P:NO2:CO:O3:NO:PM1:PM2.5:PM10,1142

