time [s/256],breathing_rate [rpm](/api/datatype/33/),minute_ventilation [mL/min](/api/datatype/36/),minute_ventilation_adjusted [mL/min](/api/datatype/38/),sleep_position [NA](/api/datatype/270/),activity [g](/api/datatype/49/),heart_rate [bpm](/api/datatype/19/),cadence [spm](/api/datatype/53/)
421851516469,10,5179.2,5816.639999999999,,0.0,51,0
421851516725,11,5577.599999999999,6264.073846153847,,0.0,51,0
421851516981,11,5577.599999999999,6264.073846153847,,0.0,50,0
421851517237,11,5577.599999999999,6264.073846153847,,0.0,50,0
421851517493,11,5577.599999999999,6264.073846153847,,0.0,50,0
421851517749,11,5219.04,5861.383384615385,,0.015625,49,0
421851518005,11,5219.04,5861.383384615385,,0.0,48,0
421851518261,11,5219.04,5861.383384615385,,0.0,48,0
421851518517,12,5219.04,5861.383384615385,,0.015625,48,0
421851518773,12,4940.16,5548.179692307693,,0.015625,48,0
421851519029,12,4940.16,5548.179692307693,,0.0,48,0
421851519285,12,4940.16,5548.179692307693,,0.0,47,0
421851519541,13,4940.16,5548.179692307693,,0.0,47,0
421851519797,13,4940.16,5548.179692307693,,0.0,47,0
421851520053,13,5099.5199999999995,5727.1532307692305,,0.0,47,0
421851520309,12,5099.5199999999995,5727.1532307692305,,0.01953125,47,0
421851520565,13,6653.28,7472.145230769231,,0.01953125,46,0
421851520821,15,6653.28,7472.145230769231,,0.0,47,0
421851521077,16,6653.28,7472.145230769231,,0.015625,47,0
421851521333,16,6653.28,7472.145230769231,,0.01953125,47,0
421851521589,16,6653.28,7472.145230769231,,0.015625,48,0
421851521845,16,6653.28,7472.145230769231,,0.01953125,48,0
421851522101,16,6653.28,7472.145230769231,,0.01953125,49,0
421851522357,16,6653.28,7472.145230769231,,0.015625,50,0
421851522613,16,6653.28,7472.145230769231,,0.0234375,50,0
421851522869,16,6334.5599999999995,7114.198153846154,,0.0234375,50,0
421851523125,15,6334.5599999999995,7114.198153846154,,0.015625,51,0
421851523381,14,6334.5599999999995,7114.198153846154,,0.01953125,52,0
421851523637,14,6334.5599999999995,7114.198153846154,,0.01953125,52,0
421851523893,14,6254.88,7024.711384615384,,0.0234375,53,0
421851524149,13,6254.88,7024.711384615384,,0.01953125,54,0
421851524405,13,6254.88,7024.711384615384,,0.01953125,54,0
421851524661,13,6254.88,7024.711384615384,,0.015625,54,0
421851524917,13,6254.88,7024.711384615384,,0.02734375,54,0
421851525173,13,6254.88,7024.711384615384,,0.015625,55,0
421851525429,13,6254.88,7024.711384615384,,0.0,56,0
421851525685,13,8260.16,9276.795076923077,,0.0,55,0
421851525941,13,8260.16,9276.795076923077,,0.015625,55,0
421851526197,12,8260.16,9276.795076923077,,0.03515625,54,0
421851526453,12,8260.16,9276.795076923077,,0.05078125,54,0
421851526709,12,8260.16,9276.795076923077,,0.11328125,54,0
421851526965,12,8260.16,9276.795076923077,5.0,0.09765625,54,0
421851527221,12,8645.279999999999,9709.31446153846,,0.109375,54,0
421851527477,12,8645.279999999999,9709.31446153846,,0.09375,55,0
421851527733,11,8645.279999999999,9709.31446153846,,0.29296875,54,0
421851527989,11,8857.76,9947.945846153845,4.0,0.5,56,0
421851528245,12,8857.76,9947.945846153845,,0.12890625,56,0
421851528501,12,9189.76,10320.807384615384,,0.171875,62,0
421851528757,12,9189.76,10320.807384615384,,0.125,68,0
421851529013,13,9189.76,10320.807384615384,,0.0859375,72,0
421851529269,13,9189.76,10320.807384615384,,0.0625,74,0
421851529525,13,9189.76,10320.807384615384,,0.01953125,75,0
421851529781,12,9495.199999999999,10663.84,,0.015625,75,0
421851530037,12,9495.199999999999,10663.84,,0.015625,81,0
421851530293,12,9495.199999999999,10663.84,,0.02734375,81,0
421851530549,12,9495.199999999999,10663.84,,0.05859375,84,0
421851530805,12,9495.199999999999,10663.84,,0.01953125,81,0
421851531061,12,9535.039999999999,10708.583384615384,,0.015625,74,0
421851531317,12,9535.039999999999,10708.583384615384,,0.0,74,0
421851531573,13,9535.039999999999,10708.583384615384,,0.0,70,0
421851531829,13,9495.199999999999,10663.84,,0.09765625,70,0
421851532085,13,9495.199999999999,10663.84,,0.16015625,70,0
421851532341,13,9495.199999999999,10663.84,,0.06640625,60,0
421851532597,13,9495.199999999999,10663.84,,0.09765625,54,0
421851532853,13,9495.199999999999,10663.84,,0.01953125,46,0
421851533109,13,7118.08,7994.151384615384,,0.0,46,0
421851533365,14,7118.08,7994.151384615384,,0.078125,46,0
421851533621,14,7118.08,7994.151384615384,,0.34375,46,0
421851533877,15,6454.08,7248.4283076923075,2.0,0.48046875,46,0
421851534133,15,6454.08,7248.4283076923075,,0.30859375,46,0
421851534389,16,6454.08,7248.4283076923075,5.0,0.21484375,45,0
421851534645,16,7038.4,7904.664615384616,,0.1953125,45,0
421851534901,16,7038.4,7904.664615384616,,0.2890625,44,0
421851535157,16,7038.4,7904.664615384616,,0.19140625,45,0
421851535413,16,7038.4,7904.664615384616,,0.21484375,49,0
421851535669,16,7038.4,7904.664615384616,,0.2109375,57,0
421851535925,16,7038.4,7904.664615384616,,0.140625,59,0
421851536181,15,7171.2,8053.80923076923,,0.0390625,59,0
421851536437,15,7171.2,8053.80923076923,,0.015625,59,0
421851536693,14,7171.2,8053.80923076923,,0.0,63,0
421851536949,14,6998.5599999999995,7859.921230769231,,0.0,66,0
421851537205,14,6998.5599999999995,7859.921230769231,,0.0,67,0
421851537461,15,6998.5599999999995,7859.921230769231,,0.0,65,0
421851537717,15,6998.5599999999995,7859.921230769231,,0.0,65,0
421851537973,15,6998.5599999999995,7859.921230769231,,0.0234375,65,0
421851538229,15,7450.08,8367.012923076923,,0.02734375,64,0
421851538485,15,7450.08,8367.012923076923,,0.03515625,64,0
421851538741,15,7450.08,8367.012923076923,,0.04296875,69,0
421851538997,15,7450.08,8367.012923076923,,0.03125,69,0
421851539253,15,7941.44,8918.848,,0.01953125,70,0
421851539509,15,7941.44,8918.848,,0.01953125,66,0
421851539765,15,7941.44,8918.848,,0.03125,59,0
421851540021,15,7941.44,8918.848,,0.22265625,60,0
421851540277,15,7941.44,8918.848,,0.09375,60,0
421851540533,15,7941.44,8918.848,,0.1484375,60,0
421851540789,15,7941.44,8918.848,,0.05859375,60,0
421851541045,15,7941.44,8918.848,,0.03125,62,0
421851541301,14,9508.48,10678.754461538463,,0.0234375,63,0
421851541557,14,9508.48,10678.754461538463,,0.0390625,67,0
421851541813,13,9508.48,10678.754461538463,,0.06640625,70,0
421851542069,13,9508.48,10678.754461538463,,0.0703125,73,0
421851542325,13,10929.439999999999,12274.601846153846,,0.1171875,78,0
421851542581,13,10929.439999999999,12274.601846153846,,0.02734375,79,0
421851542837,13,10929.439999999999,12274.601846153846,,0.0625,80,0
421851543093,13,10929.439999999999,12274.601846153846,,0.06640625,81,0
421851543349,13,10199.039999999999,11454.306461538461,,0.02734375,82,0
421851543605,12,10199.039999999999,11454.306461538461,,0.0625,84,0
421851543861,12,10199.039999999999,11454.306461538461,,0.05859375,87,0
421851544117,12,10199.039999999999,11454.306461538461,,0.04296875,88,0
421851544373,12,10610.72,11916.65476923077,,0.01953125,90,0
421851544629,13,10610.72,11916.65476923077,,0.0390625,91,0
421851544885,13,10610.72,11916.65476923077,,0.0390625,91,0
421851545141,13,10610.72,11916.65476923077,,0.12109375,91,0
421851545397,13,10212.32,11469.220923076922,,0.04296875,91,0
421851545653,13,10212.32,11469.220923076922,,0.015625,91,0
421851545909,13,10212.32,11469.220923076922,,0.0234375,91,0
421851546165,12,10212.32,11469.220923076922,,0.01953125,91,0
421851546421,13,11726.24,13169.469538461537,,0.03125,91,0
421851546677,13,11726.24,13169.469538461537,,0.01953125,91,0
421851546933,13,11726.24,13169.469538461537,,0.0546875,89,0
421851547189,13,11978.56,13452.844307692307,,0.08203125,89,0
421851547445,13,11978.56,13452.844307692307,,0.01953125,87,0
421851547701,13,11978.56,13452.844307692307,,0.015625,85,0
421851547957,14,11832.48,13288.78523076923,,0.015625,83,0
421851548213,15,11832.48,13288.78523076923,,0.0,78,0
421851548469,16,11832.48,13288.78523076923,,0.0,76,0
421851548725,16,11832.48,13288.78523076923,,0.015625,72,0
421851548981,16,10743.519999999999,12065.799384615384,,0.015625,69,0
421851549237,16,10743.519999999999,12065.799384615384,,0.015625,66,0
421851549493,16,10743.519999999999,12065.799384615384,,0.01953125,66,0
421851549749,16,10743.519999999999,12065.799384615384,,0.0859375,65,0
421851550005,16,11513.76,12930.838153846153,,0.0234375,63,0
421851550261,16,11513.76,12930.838153846153,,0.09375,62,0
421851550517,16,11513.76,12930.838153846153,,0.12109375,62,0
421851550773,16,11805.92,13258.956307692308,,0.265625,63,0
421851551029,17,11805.92,13258.956307692308,,0.1953125,61,0
421851551285,17,12363.68,13885.363692307692,,0.2421875,61,0
421851551541,18,12363.68,13885.363692307692,,0.171875,61,0
421851551797,18,12363.68,13885.363692307692,,0.09375,61,0
421851552053,18,11859.039999999999,13318.614153846154,,0.1171875,61,0
421851552309,18,11859.039999999999,13318.614153846154,,0.23046875,62,0
421851552565,18,11859.039999999999,13318.614153846154,,0.11328125,63,0
421851552821,19,12708.96,14273.139692307694,,0.2421875,62,0
421851553077,19,12708.96,14273.139692307694,,0.2578125,62,0
421851553333,19,12708.96,14273.139692307694,,0.3125,64,47
421851553589,19,13200.32,14824.974769230768,,0.296875,65,55
421851553845,19,13200.32,14824.974769230768,,0.26953125,66,63
