Timestamp,DateTime,Latitude,Longitude,Altitude,Cadence,Distance,Speed,Breathing rate (rpm),Minute ventilation (mL/min),Heart rate (bpm)
1647869841,2022-03-21T14:37:21,49.24265845678747,4.0671939589083195,130.8000030517578125,0,11.151887349186056,0.4906466297341549,24.0,32424.0,97.0
1647869843,2022-03-21T14:37:23,49.24262057058513,4.067134195938706,130.8000030517578125,13,17.199167769836095,3.248280417303431,25.0,34900.0,99.0
1647869849,2022-03-21T14:37:29,49.2424925789237,4.06694183126092,129.399993896484375,49,37.138130687613504,3.3495145755646627,25.0,36928.0,106.0
1647869850,2022-03-21T14:37:30,49.24246885813773,4.066909980028868,129.1999969482421875,51,40.645769798788734,3.508354487560156,24.0,40552.0,107.0
1647869855,2022-03-21T14:37:35,49.24235377460718,4.066744688898325,128.399993896484375,58,58.18825761297444,3.8426198257934074,22.0,40552.0,104.0
1647869861,2022-03-21T14:37:41,49.24219912849367,4.066499937325716,130.8000030517578125,66,82.91458788251622,4.245464731784793,18.0,29903.0,105.0
1647869863,2022-03-21T14:37:43,49.24213861115277,4.066412765532732,132.1999969482421875,70,92.15197546725278,4.933142639771413,17.0,29903.0,107.0
1647869866,2022-03-21T14:37:46,49.24203702248633,4.0662680100649595,132.399993896484375,75,107.58030108137328,5.114901648692478,17.0,32946.0,108.0
1647869868,2022-03-21T14:37:48,49.241976756602526,4.066163068637252,132.1999969482421875,73,117.72648371071517,5.010744792300319,17.0,31350.0,111.0
1647869869,2022-03-21T14:37:49,49.241944486275315,4.066117387264967,131.8000030517578125,74,122.61253545827424,4.984438505102513,17.0,31350.0,111.0
1647869874,2022-03-21T14:37:54,49.24177709966898,4.065887052565813,131.600006103515625,61,147.63311474133025,5.178787766227247,16.0,30321.0,108.0
1647869883,2022-03-21T14:38:03,49.241473423317075,4.065427221357822,131.600006103515625,60,195.1155641854557,5.468963686626165,21.0,32558.0,99.0
1647869891,2022-03-21T14:38:11,49.24117913469672,4.064991949126124,132.1999969482421875,72,240.60549741397506,5.936884406871415,22.0,32349.0,97.0
1647869898,2022-03-21T14:38:18,49.240913428366184,4.06455097720027,131.600006103515625,9,284.1688302885269,6.31175407462096,22.0,29217.0,99.0
1647869900,2022-03-21T14:38:20,49.240858191624284,4.064389374107122,131.399993896484375,77,297.4112840855637,6.646815593987829,21.0,29217.0,99.0
1647869901,2022-03-21T14:38:21,49.24084100872278,4.064300945028663,131.1999969482421875,79,304.1092770704904,6.68007751269667,21.0,29217.0,99.0
1647869902,2022-03-21T14:38:22,49.24082734622061,4.064211593940854,131.1999969482421875,82,310.77143911095703,6.8899819499452235,21.0,28248.0,99.0
1647869905,2022-03-21T14:38:25,49.240802032873034,4.063926357775927,131,75,331.6692048702713,7.0108999334486555,21.0,31604.0,98.0
1647869908,2022-03-21T14:38:28,49.24081544391811,4.063635505735874,131.1999969482421875,75,352.83683871164897,6.974936198706672,23.0,36287.0,97.0
1647869909,2022-03-21T14:38:29,49.24082952551544,4.063545316457748,131,73,359.568949665098,6.598942961404248,23.0,36287.0,97.0
1647869911,2022-03-21T14:38:31,49.240863556042314,4.063373068347573,131,69,372.6336675958617,6.4273768998192935,23.0,33707.0,99.0
1647869913,2022-03-21T14:38:33,49.240912003442645,4.063215488567948,131.1999969482421875,69,385.27845726437516,6.449286996471846,23.0,33602.0,103.0
1647869916,2022-03-21T14:38:36,49.241004874929786,4.062985992059112,131.8000030517578125,73,404.88010257822094,6.601199864975081,23.0,39553.0,112.0
1647869918,2022-03-21T14:38:38,49.24108517356217,4.062848277390003,132.1999969482421875,73,418.28445658925057,6.721262930922569,25.0,42700.0,118.0
1647869921,2022-03-21T14:38:41,49.24122104421258,4.0626635402441025,132.399993896484375,74,438.4864172328338,6.707614587499529,27.0,42626.0,121.0
1647869923,2022-03-21T14:38:43,49.2413217946887,4.062563879415393,132.600006103515625,70,451.8225295267482,6.60627795881328,26.0,43252.0,123.0
1647869925,2022-03-21T14:38:45,49.24142589792609,4.062479725107551,133,67,464.9115290680869,6.409268713628459,25.0,43133.0,123.0
1647869926,2022-03-21T14:38:46,49.24147266894579,4.062434798106551,133.600006103515625,72,471.0503356676336,6.1167460835678185,25.0,46846.0,122.0
1647869930,2022-03-21T14:38:50,49.24164374358952,4.062223322689533,134.600006103515625,66,495.495259485926,6.078994854681571,26.0,48248.0,122.0
1647869931,2022-03-21T14:38:51,49.24168171361089,4.062165571376681,134.8000030517578125,65,501.44530994104144,5.910414084097601,26.0,46638.0,122.0
1647869935,2022-03-21T14:38:55,49.241822361946106,4.061922077089548,135.8000030517578125,64,525.047329906414,5.9233216078565745,27.0,47682.0,125.0
1647869937,2022-03-21T14:38:57,49.24188983626664,4.06179416924715,136.600006103515625,66,536.9852395881809,6.0345251643202955,27.0,48636.0,126.0
1647869938,2022-03-21T14:38:58,49.24192386679351,4.061727114021778,137,66,543.1509053993749,6.341862097191973,28.0,48890.0,127.0
1647869947,2022-03-21T14:39:07,49.242243468761444,4.061108781024814,138.1999969482421875,72,600.4038605601006,6.3969919711312855,30.0,58286.0,130.0
1647869948,2022-03-21T14:39:08,49.24227758310735,4.061032421886921,138.399993896484375,73,607.1208251106877,6.7481013987687675,30.0,59166.0,131.0
1647869953,2022-03-21T14:39:13,49.24242996610701,4.060630006715655,139.399993896484375,75,640.8924689527132,6.801375488001587,31.0,59792.0,134.0
1647869955,2022-03-21T14:39:15,49.24248671159148,4.060460356995463,139.600006103515625,76,654.7304535266989,6.960328284092536,32.0,60762.0,136.0
1647869959,2022-03-21T14:39:19,49.2426067404449,4.060122482478619,140.399993896484375,76,682.6544386572684,7.038330260221766,32.0,61999.0,136.0
1647869966,2022-03-21T14:39:26,49.24279851838946,4.059507166966796,141.600006103515625,77,732.1520863891383,7.064079346188748,32.0,68442.0,135.0
1647869967,2022-03-21T14:39:27,49.24282383173704,4.0594186540693045,141.600006103515625,79,739.1670734267784,7.249950514981833,32.0,68726.0,136.0
1647869973,2022-03-21T14:39:33,49.24293891526759,4.058842565864325,142.399993896484375,80,782.9017399940111,7.173680895473424,35.0,68607.0,135.0
1647869975,2022-03-21T14:39:35,49.24296691082418,4.058659421280026,142.8000030517578125,21,796.5565205905658,6.404710999434997,35.0,68935.0,134.0
1647869976,2022-03-21T14:39:36,49.24298074096441,4.05858582817018,142.8000030517578125,21,802.1158729923161,4.348006631550447,35.0,68935.0,132.0
1647869978,2022-03-21T14:39:38,49.24300655722618,4.058490609750152,143,0,809.6005404852172,2.3061515629637674,34.0,65653.0,130.0
1647869982,2022-03-21T14:39:42,49.243023321032524,4.0584069583565,143.1999969482421875,0,815.9527823700987,1.6410769867585941,31.0,65415.0,128.0
1647869983,2022-03-21T14:39:43,49.243024326860905,4.058381477370858,143.1999969482421875,0,817.8059254190101,2.4705470788515336,31.0,65549.0,127.0
1647869985,2022-03-21T14:39:45,49.24300110898912,4.0583136677742,143,14,823.3644236066533,3.3269178055990096,31.0,69800.0,126.0
1647869986,2022-03-21T14:39:46,49.24296691082418,4.058282570913434,143,14,827.7866788358072,4.721976721598423,31.0,69800.0,127.0
1647869987,2022-03-21T14:39:47,49.24292734824121,4.058249210938811,143,48,832.8083770498502,6.190847073983775,31.0,69755.0,127.0
1647869990,2022-03-21T14:39:50,49.242789382115006,4.0580780524760485,143,79,852.5500671317423,7.2845327961017245,31.0,69173.0,131.0
1647869994,2022-03-21T14:39:54,49.24258729442954,4.057778902351856,142.8000030517578125,83,883.8001066225622,8.413312810447719,33.0,70560.0,134.0
1647870001,2022-03-21T14:40:01,49.242202481254935,4.057174315676093,142.600006103515625,65,945.0965080466672,8.761592546767824,33.0,59867.0,128.0
1647870006,2022-03-21T14:40:06,49.24189796671271,4.056790675967932,142.399993896484375,16,988.9392171837761,8.892680945095975,28.0,52738.0,120.0
1647870009,2022-03-21T14:40:09,49.24170132726431,4.056565538048744,142.399993896484375,16,1016.237955607435,8.354692466044227,28.0,49531.0,120.0
1647870014,2022-03-21T14:40:14,49.241415085271,4.056242415681481,141.600006103515625,0,1055.77675691213,6.233255876298415,27.0,46324.0,107.0
1647870017,2022-03-21T14:40:17,49.24133772030473,4.056163709610701,141,0,1066.1040026178223,2.8173391296206773,26.0,45101.0,98.0
1647870019,2022-03-21T14:40:19,49.241315089166164,4.056125236675143,140.600006103515625,0,1069.8634525602333,1.4148431665057615,27.0,47980.0,96.0
1647870021,2022-03-21T14:40:21,49.2413030192256,4.056106712669134,140.1999969482421875,0,1071.7633752838453,0.31665378726866794,29.0,40538.0,97.0
1647870025,2022-03-21T14:40:25,49.2413030192256,4.056106712669134,139.399993896484375,0,1071.7633752838453,0.0,29.0,37003.0,96.0
1647870033,2022-03-21T14:40:33,49.2413030192256,4.056106712669134,139,0,1071.7633752838453,0.6425670649801251,27.0,28233.0,104.0
