Timestamp,DateTime,Latitude,Longitude,Altitude,Distance,Speed,Cadence
1647970679,2022-03-22T18:37:59,49.24411321990192,3.890003962442279,156.8000030517578,7737.830078125,3.378000020980835,55
1647970683,2022-03-22T18:38:03,49.2440296523273,3.889842526987195,158.0,7752.81005859375,3.4619998931884766,54
1647970687,2022-03-22T18:38:07,49.243938624858856,3.8896984420716763,159.1999969482422,7767.3798828125,3.368000030517578,52
1647970690,2022-03-22T18:38:10,49.2438708152622,3.8896011281758547,160.1999969482422,7777.66015625,3.2100000381469727,50
1647970691,2022-03-22T18:38:11,49.243854051455855,3.889566846191883,160.39999389648438,7780.740234375,3.2100000381469727,50
1647970694,2022-03-22T18:38:14,49.243789510801435,3.8894750643521547,161.60000610351562,7790.52978515625,3.069999933242798,49
1647970698,2022-03-22T18:38:18,49.24372631125152,3.8893235195428133,163.1999969482422,7803.56982421875,3.069999933242798,51
1647970699,2022-03-22T18:38:19,49.24370736815035,3.8892827834933996,163.39999389648438,7807.2001953125,3.0420000553131104,51
1647970701,2022-03-22T18:38:21,49.24368364736438,3.8892032392323017,164.1999969482422,7813.56005859375,2.947999954223633,50
1647970705,2022-03-22T18:38:25,49.243657663464546,3.889068877324462,165.60000610351562,7823.75,2.930000066757202,60
1647970709,2022-03-22T18:38:29,49.24363000318408,3.8889366947114468,166.60000610351562,7833.85986328125,2.556999921798706,63
1647970711,2022-03-22T18:38:31,49.243619525805116,3.8888719864189625,167.0,7838.68017578125,2.509999990463257,62
1647970715,2022-03-22T18:38:35,49.243607707321644,3.8887379597872496,168.0,7848.60986328125,2.3980000019073486,68
1647970718,2022-03-22T18:38:38,49.24358541145921,3.8886442501097918,168.60000610351562,7855.83984375,2.249000072479248,67
1647970720,2022-03-22T18:38:40,49.24357342533767,3.888576691970229,169.1999969482422,7860.93017578125,2.239000082015991,66
1647970724,2022-03-22T18:38:44,49.2435444239527,3.888420956209302,170.1999969482422,7872.66015625,2.3980000019073486,72
1647970726,2022-03-22T18:38:46,49.243539897724986,3.888334622606635,171.0,7878.8798828125,2.509999990463257,74
1647970728,2022-03-22T18:38:48,49.243524139747024,3.888261280953884,171.60000610351562,7884.47021484375,2.509999990463257,73
1647970731,2022-03-22T18:38:51,49.24349597655237,3.8881407491862774,172.1999969482422,7893.759765625,2.5940001010894775,75
1647970733,2022-03-22T18:38:53,49.243472842499614,3.888058103621006,172.8000030517578,7900.259765625,2.5940001010894775,76
1647970736,2022-03-22T18:38:56,49.2434355430305,3.8879268430173397,174.0,7910.669921875,2.5940001010894775,73
1647970737,2022-03-22T18:38:57,49.243422131985426,3.887879904359579,174.1999969482422,7914.39990234375,2.63100004196167,75
1647970740,2022-03-22T18:39:00,49.24339396879077,3.887714697048068,175.1999969482422,7926.7998046875,2.7339999675750732,71
1647970745,2022-03-22T18:39:05,49.24336060881615,3.8874530140310526,176.60000610351562,7946.2099609375,2.947999954223633,77
1647970749,2022-03-22T18:39:09,49.24334853887558,3.8872359227389097,177.8000030517578,7961.9501953125,3.134999990463257,81
1647970752,2022-03-22T18:39:12,49.24330805428326,3.887094184756279,179.0,7973.02978515625,3.2839999198913574,80
1647970754,2022-03-22T18:39:14,49.243285758420825,3.887001061812043,179.8000030517578,7980.25,3.3589999675750732,81
1647970755,2022-03-22T18:39:15,49.24327477812767,3.886956050992012,180.1999969482422,7983.75,3.368000030517578,84
1647970759,2022-03-22T18:39:19,49.2432368081063,3.886768212541938,181.39999389648438,7998.06005859375,3.3959999084472656,87
1647970761,2022-03-22T18:39:21,49.24320981837809,3.8866717368364334,182.1999969482422,8005.7001953125,3.4519999027252197,89
1647970763,2022-03-22T18:39:23,49.243178721517324,3.886580541729927,182.8000030517578,8013.18017578125,3.6760001182556152,87
1647970766,2022-03-22T18:39:26,49.24312851391733,3.886446598917246,184.0,8024.419921875,3.7039999961853027,87
1647970769,2022-03-22T18:39:29,49.243069253861904,3.886325480416417,185.1999969482422,8035.43994140625,3.7039999961853027,92
1647970770,2022-03-22T18:39:30,49.2430470418185,3.8862908631563187,185.8000030517578,8038.97021484375,3.7039999961853027,84
1647970772,2022-03-22T18:39:32,49.24300119280815,3.886216850951314,186.39999389648438,8046.3798828125,3.6760001182556152,83
1647970776,2022-03-22T18:39:36,49.24289843067527,3.886093385517597,188.1999969482422,8060.89990234375,3.630000114440918,86
1647970777,2022-03-22T18:39:37,49.24287118948996,3.886062540113926,188.60000610351562,8064.68017578125,3.630000114440918,84
1647970779,2022-03-22T18:39:39,49.24281503073871,3.885999256744981,189.1999969482422,8072.43994140625,3.630000114440918,85
1647970783,2022-03-22T18:39:43,49.24270338378847,3.8858985900878906,190.39999389648438,8086.89013671875,3.6480000019073486,89
1647970786,2022-03-22T18:39:46,49.24260322004557,3.885835809633136,191.60000610351562,8098.919921875,3.7790000438690186,95
1647970789,2022-03-22T18:39:49,49.242499116808176,3.8857844285666943,193.0,8111.10009765625,3.8350000381469727,92
1647970792,2022-03-22T18:39:52,49.242392079904675,3.8857519906014204,194.0,8123.22998046875,4.01200008392334,91
1647970795,2022-03-22T18:39:55,49.242287557572126,3.885730868205428,195.1999969482422,8134.93994140625,4.01200008392334,92
1647970799,2022-03-22T18:39:59,49.24214732833207,3.885727934539318,196.1999969482422,8150.5400390625,4.01200008392334,69
1647970805,2022-03-22T18:40:05,49.241920094937086,3.885740675032139,197.60000610351562,8175.81982421875,4.078000068664551,77
1647970811,2022-03-22T18:40:11,49.24168883822858,3.8857501465827227,198.60000610351562,8201.580078125,4.291999816894531,79
1647970813,2022-03-22T18:40:13,49.24161239527166,3.8857549242675304,199.0,8210.080078125,4.301000118255615,77
1647970814,2022-03-22T18:40:14,49.24157300032675,3.885755594819784,199.60000610351562,8214.4599609375,4.301000118255615,74
1647970818,2022-03-22T18:40:18,49.241418689489365,3.8857598695904016,200.8000030517578,8231.6298828125,4.339000225067139,79
1647970822,2022-03-22T18:40:22,49.24126102589071,3.8857742864638567,202.39999389648438,8249.1904296875,4.328999996185303,78
1647970825,2022-03-22T18:40:25,49.24114476889372,3.8857810758054256,202.8000030517578,8262.1298828125,4.339000225067139,76
1647970828,2022-03-22T18:40:28,49.24102758988738,3.8857884518802166,203.39999389648438,8275.169921875,4.310999870300293,76
1647970833,2022-03-22T18:40:33,49.24082734622061,3.8858006056398153,204.8000030517578,8297.4599609375,4.468999862670898,83
1647970836,2022-03-22T18:40:36,49.24071150831878,3.8858035393059254,205.39999389648438,8310.33984375,4.468999862670898,71
1647970839,2022-03-22T18:40:39,49.240611512213945,3.8857999350875616,206.1999969482422,8321.4697265625,3.630000114440918,62
1647970842,2022-03-22T18:40:42,49.24051159992814,3.885789457708597,207.0,8332.599609375,3.6480000019073486,60
1647970843,2022-03-22T18:40:43,49.240480000153184,3.88578568585217,207.39999389648438,8336.1201171875,3.6389999389648438,56
1647970849,2022-03-22T18:40:49,49.24030347727239,3.8857310358434916,208.60000610351562,8356.150390625,3.5269999504089355,30
1647970850,2022-03-22T18:40:50,49.240274308249354,3.8857127632945776,208.8000030517578,8359.66015625,3.507999897003174,38
1647970855,2022-03-22T18:40:55,49.240112118422985,3.8856067322194576,209.60000610351562,8379.3203125,4.310999870300293,50
1647970856,2022-03-22T18:40:56,49.240076998248696,3.885569768026471,210.0,8384.0595703125,4.515999794006348,50
1647970858,2022-03-22T18:40:58,49.240007093176246,3.885500030592084,210.60000610351562,8393.330078125,4.656000137329102,50
1647970863,2022-03-22T18:41:03,49.23983182758093,3.8852783292531967,211.60000610351562,8418.6396484375,4.711999893188477,57
1647970864,2022-03-22T18:41:04,49.23979997634888,3.8852256909012794,212.1999969482422,8423.849609375,4.730999946594238,59
1647970868,2022-03-22T18:41:08,49.23968682065606,3.884989321231842,213.1999969482422,8445.1904296875,5.252999782562256,58
1647970870,2022-03-22T18:41:10,49.23963024280965,3.8848683703690767,213.8000030517578,8456.009765625,5.252999782562256,57
1647970872,2022-03-22T18:41:12,49.2395759280771,3.8847529515624046,214.39999389648438,8466.3603515625,5.252999782562256,55
1647970877,2022-03-22T18:41:17,49.23944089561701,3.884477438405156,215.8000030517578,8491.4501953125,5.057000160217285,55
1647970881,2022-03-22T18:41:21,49.23934240825474,3.8842485286295414,217.0,8511.41015625,4.9730000495910645,53
1647970884,2022-03-22T18:41:24,49.23926462419331,3.88408575206995,217.8000030517578,8526.080078125,4.927000045776367,52
1647970885,2022-03-22T18:41:25,49.23923956230283,3.8840309344232082,218.0,8530.9404296875,4.9079999923706055,52
1647970886,2022-03-22T18:41:26,49.23921265639365,3.883980056270957,218.1999969482422,8535.7001953125,4.880000114440918,28
1647970891,2022-03-22T18:41:31,49.23909589648247,3.8837672397494316,219.0,8555.91015625,3.9000000953674316,0
1647970894,2022-03-22T18:41:34,49.23903236165643,3.8836845103651285,219.1999969482422,8565.099609375,3.125999927520752,0
1647970895,2022-03-22T18:41:35,49.239019034430385,3.8837030343711376,219.1999969482422,8566.7197265625,2.6689999103546143,0
1647970898,2022-03-22T18:41:38,49.23906077630818,3.8838061317801476,219.1999969482422,8575.490234375,3.507999897003174,38
1647970905,2022-03-22T18:41:45,49.239241322502494,3.884160602465272,219.39999389648438,8608.2099609375,4.916999816894531,50
1647970911,2022-03-22T18:41:51,49.239434357732534,3.884569639340043,219.0,8644.919921875,6.531000137329102,41
1647970917,2022-03-22T18:41:57,49.23968179151416,3.885115720331669,218.1999969482422,8693.2802734375,8.538000106811523,0
1647970921,2022-03-22T18:42:01,49.23991195857525,3.8854963425546885,216.8000030517578,8731.0498046875,9.628999710083008,0
1647970922,2022-03-22T18:42:02,49.239983623847365,3.8855787366628647,216.39999389648438,8741.009765625,9.843999862670898,0
1647970923,2022-03-22T18:42:03,49.24006534740329,3.8856568560004234,215.60000610351562,8751.7197265625,10.319999694824219,0
1647970924,2022-03-22T18:42:04,49.240154614672065,3.8857257552444935,215.39999389648438,8762.830078125,10.805000305175781,5
1647970925,2022-03-22T18:42:05,49.24025008454919,3.8857826683670282,214.8000030517578,8774.2197265625,11.038000106811523,5
1647970926,2022-03-22T18:42:06,49.24034873954952,3.88582575134933,214.60000610351562,8785.6201171875,11.253000259399414,5
1647970927,2022-03-22T18:42:07,49.240451669320464,3.8858552556484938,214.1999969482422,8797.259765625,11.298999786376953,5
1647970928,2022-03-22T18:42:08,49.24055803567171,3.8858709298074245,213.60000610351562,8809.1298828125,11.746999740600586,5
