time [s/256],breathing_rate [rpm](/api/datatype/33/),minute_ventilation [mL/min](/api/datatype/36/),minute_ventilation_adjusted [mL/min](/api/datatype/38/),sleep_position [NA](/api/datatype/270/),activity [g](/api/datatype/49/),heart_rate [bpm](/api/datatype/19/),cadence [spm](/api/datatype/53/)
421880408994,52,138829.12,155915.7809230769,,0.51171875,186,145
421880409250,51,135402.88,152067.84984615384,,0.4921875,186,146
421880409506,50,136837.12,153678.6116923077,,0.453125,185,148
421880409762,50,136837.12,153678.6116923077,,0.4921875,185,149
421880410018,50,139320.47999999998,156467.61599999998,,0.46875,185,146
421880410274,50,139652.47999999998,156840.47753846154,,0.51953125,185,141
421880410530,51,141910.08,159375.936,,0.4609375,185,137
421880410786,51,147328.32,165461.0363076923,,0.5234375,185,136
421880411042,52,146451.84,164476.68184615384,,0.4609375,185,136
421880411298,53,150767.84,169323.88184615385,,0.47265625,185,137
421880411554,53,151591.19999999998,170248.57846153845,,0.54296875,185,138
421880411810,54,148244.63999999998,166490.13415384616,,0.51171875,185,139
421880412066,54,147009.6,165103.08923076923,,0.5078125,185,139
421880412322,55,148510.24,166788.4233846154,,0.49609375,185,141
421880412578,56,145044.16,162895.74892307693,,0.5,185,143
421880412834,57,145044.16,162895.74892307693,,0.52734375,185,144
421880413090,57,149121.12,167474.48861538462,,0.5,185,144
421880413346,57,145801.12,163745.8732307692,,0.515625,185,144
421880413602,57,143809.12,161508.704,,0.53515625,185,145
421880413858,58,145960.47999999998,163924.84676923076,,0.5234375,186,146
421880414114,58,148975.03999999998,167310.42953846155,,0.515625,186,146
421880414370,58,150874.08,169443.19753846154,,0.5234375,186,148
421880414626,57,157912.47999999998,177347.8621538462,,0.21484375,186,153
421880414882,57,148311.03999999998,166564.70646153844,,0.20703125,186,147
421880415138,55,148337.6,166594.53538461542,,0.203125,186,105
421880415394,53,148337.6,166594.53538461542,,0.2578125,185,53
421880415650,52,147168.96,165282.0627692308,,0.24609375,185,43
421880415906,51,140462.56,157750.25969230768,,0.26171875,185,60
421880416162,51,141339.03999999998,158734.61415384614,,0.3125,184,70
421880416418,50,138709.6,155781.55076923076,,0.28125,183,73
421880416674,49,130635.36,146713.55815384618,,0.31640625,183,83
421880416930,49,130635.36,146713.55815384618,,0.28125,183,109
421880417186,49,139838.4,157049.28,,0.33203125,182,146
421880417442,50,137076.16,153947.072,,0.32421875,182,171
421880417698,51,135469.28,152142.42215384616,,0.30859375,182,176
421880417954,51,143092.0,160703.32307692306,,0.3125,182,174
421880418210,51,136784.0,153618.95384615383,,0.296875,182,172
421880418466,51,139001.75999999998,156109.6689230769,,0.34765625,182,172
421880418722,51,139001.75999999998,156109.6689230769,,0.28515625,181,169
421880418978,52,141617.91999999998,159047.81784615386,,0.33203125,181,161
421880419234,52,136106.72,152858.3163076923,,0.296875,181,158
421880419490,52,140250.08,157511.6283076923,,0.3203125,181,166
421880419746,51,141790.56,159241.70584615384,,0.3125,181,175
421880420002,51,142003.03999999998,159480.33723076922,,0.33984375,181,178
421880420258,51,139293.91999999998,156437.78707692306,,0.33984375,181,177
421880420514,51,139293.91999999998,156437.78707692306,,0.3359375,181,177
421880420770,51,137036.32,153902.3286153846,,0.30078125,181,178
421880421026,51,134659.19999999998,151232.63999999998,,0.31640625,181,178
421880421282,51,141843.68,159301.36369230773,,0.34765625,181,180
421880421538,51,137633.91999999998,154573.47938461538,,0.36328125,181,182
421880421794,52,134911.52,151516.01476923077,,0.32421875,181,183
421880422050,53,137567.52,154498.90707692306,,0.359375,181,184
421880422306,53,140343.03999999998,157616.02953846153,,0.296875,181,185
421880422562,53,140343.03999999998,157616.02953846153,,0.28125,181,184
421880422818,53,140223.52,157481.79938461538,,0.25,180,177
421880423074,52,141564.8,158988.16,,0.19140625,180,160
421880423330,52,141564.8,158988.16,,0.171875,180,137
421880423586,51,129161.28,145058.0529230769,,0.15234375,179,94
421880423842,49,129519.84,145460.74338461537,,0.16796875,179,36
421880424098,47,129519.84,145460.74338461537,,0.1328125,179,0
421880424354,45,125429.59999999999,140867.08923076923,,0.0859375,178,0
421880424610,43,113424.48,127384.416,,0.0625,178,0
421880424866,41,113424.48,127384.416,,0.10546875,177,0
421880425122,40,113424.48,127384.416,,0.0546875,176,0
421880425378,40,105522.87999999999,118510.31138461537,,0.046875,175,0
421880425634,38,103889.43999999999,116675.83261538463,,0.10546875,174,0
421880425890,37,98936.0,111112.73846153847,,0.05078125,173,0
421880426146,37,99188.31999999999,111396.11323076925,,0.1640625,172,0
421880426402,38,99188.31999999999,111396.11323076925,,0.1484375,171,0
421880426658,39,93703.68,105236.44061538462,,0.0625,170,0
421880426914,39,93916.15999999999,105475.072,,0.10546875,169,0
421880427170,40,93916.15999999999,105475.072,,0.16015625,169,0
421880427426,40,96505.76,108383.392,,0.12890625,168,0
421880427682,41,99878.87999999999,112171.66523076923,,0.1328125,168,0
421880427938,43,99878.87999999999,112171.66523076923,,0.11328125,167,0
421880428194,44,96997.12,108935.22707692307,,0.11328125,166,0
421880428450,44,98803.2,110963.59384615385,,0.1015625,165,0
421880428706,43,97368.95999999999,109352.832,,0.08984375,164,0
421880428962,42,97368.95999999999,109352.832,,0.08984375,163,0
421880429218,42,102056.79999999999,114617.63692307693,,0.0703125,162,0
421880429474,42,101113.92,113558.71015384616,,0.078125,162,0
421880429730,41,101113.92,113558.71015384616,,0.09375,161,0
421880429986,41,99706.23999999999,111977.77723076922,,0.10546875,159,0
421880430242,41,100250.72,112589.27015384616,,0.1484375,158,0
421880430498,41,100250.72,112589.27015384616,,0.0625,157,0
421880430754,41,98789.92,110948.67938461539,,0.08984375,156,0
421880431010,41,95031.68,106727.88676923077,,0.07421875,155,0
421880431266,41,95031.68,106727.88676923077,,0.0625,154,0
421880431522,40,90250.87999999999,101358.68061538463,,0.0625,153,0
421880431778,40,90250.87999999999,101358.68061538463,,0.06640625,152,0
421880432034,39,81857.92,91932.74092307691,,0.0703125,150,0
421880432290,39,79361.28,89128.82215384615,,0.07421875,149,0
421880432546,38,79361.28,89128.82215384615,,0.08203125,148,0
421880432802,38,76253.76,85638.83815384615,,0.05859375,147,0
421880433058,38,76253.76,85638.83815384615,,0.09375,146,0
421880433314,38,76253.76,85638.83815384615,,0.08984375,145,0
421880433570,37,64700.159999999996,72663.25661538461,,0.0703125,144,0
421880433826,34,64700.159999999996,72663.25661538461,,0.06640625,143,0
421880434082,32,63823.68,71678.90215384615,,0.078125,142,0
421880434338,32,63823.68,71678.90215384615,,0.0859375,141,0
421880434594,31,64846.24,72827.31569230769,,0.08984375,140,0
421880434850,31,66160.95999999999,74303.84738461538,,0.078125,138,0
421880435106,31,66160.95999999999,74303.84738461538,,0.08984375,136,0
421880435362,31,65842.23999999999,73945.90030769233,,0.12890625,135,0
421880435618,31,65842.23999999999,73945.90030769233,,0.08984375,132,0
421880435874,31,66253.92,74408.24861538463,,0.1015625,131,0
421880436130,31,66253.92,74408.24861538463,,0.0859375,130,0
421880436386,30,65643.04,73722.18338461537,,0.203125,129,0
421880436642,30,65643.04,73722.18338461537,,0.21484375,128,0
421880436898,30,67860.8,76212.89846153845,,0.2265625,128,0
421880437154,32,66532.8,74721.4523076923,,0.24609375,127,0
421880437410,33,66532.8,74721.4523076923,,0.25,127,0
421880437666,34,62880.799999999996,70619.97538461538,,0.19140625,127,0
421880437922,34,61459.84,69024.128,,0.34765625,127,0
421880438178,35,61459.84,69024.128,,0.171875,126,47
421880438434,35,62748.0,70470.83076923079,,0.1796875,124,74
421880438690,36,62748.0,70470.83076923079,,0.21484375,123,76
421880438946,36,62615.2,70321.68615384615,,0.51953125,122,69
421880439202,36,62615.2,70321.68615384615,,0.26953125,121,68
421880439458,36,62615.2,70321.68615384615,,0.27734375,121,75
421880439714,35,57635.2,64728.763076923075,,0.234375,121,86
421880439970,34,57635.2,64728.763076923075,,0.20703125,121,105
421880440226,33,58432.0,65623.63076923077,,0.1796875,120,124
421880440482,33,58432.0,65623.63076923077,,0.21875,120,125
421880440738,33,58339.03999999999,65519.22953846154,,0.234375,120,106
421880440994,32,58339.03999999999,65519.22953846154,,0.24609375,119,84
421880441250,32,54328.479999999996,61015.06215384616,,0.2265625,118,70
421880441506,31,54328.479999999996,61015.06215384616,,0.28515625,118,62
421880441762,30,54328.479999999996,61015.06215384616,,0.33203125,118,58
421880442018,29,50304.64,56495.980307692305,,0.48046875,118,59
421880442274,28,50304.64,56495.980307692305,,0.37890625,118,76
421880442530,27,47940.799999999996,53841.20615384615,,0.25390625,119,102
421880442786,27,47940.799999999996,53841.20615384615,,0.1875,121,92
421880443042,26,45669.92,51290.83323076923,,0.140625,123,43
421880443298,27,47874.399999999994,53766.633846153854,,0.1953125,125,0
421880443554,28,47874.399999999994,53766.633846153854,,0.23046875,127,0
421880443810,29,49122.72,55168.59323076923,,0.234375,128,0
421880444066,29,49122.72,55168.59323076923,,0.171875,128,52
421880444322,29,46081.6,51753.18153846154,,0.1640625,127,49
421880444578,30,49003.2,55034.36307692307,,0.2109375,127,0
421880444834,31,49003.2,55034.36307692307,,0.19921875,126,0
421880445090,32,54009.759999999995,60657.11507692307,,0.18359375,124,0
421880445346,33,54009.759999999995,60657.11507692307,,0.1953125,123,32
421880445602,34,55922.079999999994,62804.797538461535,,0.1640625,122,32
421880445858,34,55922.079999999994,62804.797538461535,,0.17578125,122,0
421880446114,34,53093.439999999995,59628.01723076923,,0.19921875,121,0
421880446370,34,53093.439999999995,59628.01723076923,,0.1640625,121,0
421880446626,33,51526.399999999994,57868.11076923077,,0.17578125,120,0
421880446882,32,51526.399999999994,57868.11076923077,,0.17578125,120,0
421880447138,32,51526.399999999994,57868.11076923077,,0.12109375,119,31
421880447394,31,53744.159999999996,60358.82584615385,,0.140625,116,0
421880447650,31,53744.159999999996,60358.82584615385,,0.1640625,115,0
421880447906,30,53744.159999999996,60358.82584615385,,0.28125,113,0
421880448162,30,50888.96,57152.21661538461,,0.25,112,0
421880448418,29,50888.96,57152.21661538461,,0.234375,112,35
421880448674,27,48485.28,54452.69907692308,,0.18359375,111,50
421880448930,27,48485.28,54452.69907692308,,0.15625,111,64
421880449186,26,46267.52,51961.984000000004,,0.2890625,110,79
421880449442,27,44248.96,49694.98584615385,,0.421875,109,96
421880449698,27,44248.96,49694.98584615385,,0.28125,111,133
421880449954,28,45842.56,51484.72123076924,,0.3046875,112,184
421880450210,28,45842.56,51484.72123076924,,0.34765625,113,214
421880450466,28,45842.56,51484.72123076924,,0.30078125,115,219
421880450722,28,45005.92,50545.11015384615,,0.26171875,116,213
421880450978,28,42310.079999999994,47517.47446153847,,0.30078125,118,201
421880451234,28,42310.079999999994,47517.47446153847,,0.31640625,123,179
421880451490,29,48246.24,54184.23876923077,,0.28125,125,167
421880451746,31,50756.159999999996,57003.072,,0.33984375,127,179
421880452002,34,53465.28,60045.62215384616,,0.26171875,129,191
421880452258,35,53465.28,60045.62215384616,,0.2421875,130,181
421880452514,36,58299.2,65474.486153846156,,0.26171875,131,160
421880452770,36,58299.2,65474.486153846156,,0.2578125,132,145
421880453026,36,56825.119999999995,63818.980923076924,,0.23828125,133,142
421880453282,37,62057.439999999995,69695.27876923076,,0.22265625,134,139
421880453538,38,62057.439999999995,69695.27876923076,,0.21875,136,135
421880453794,40,62084.0,69725.10769230769,,0.19140625,137,130
421880454050,40,57475.84,64549.78953846154,,0.18359375,138,123
421880454306,39,57475.84,64549.78953846154,,0.16015625,138,117
421880454562,39,58737.439999999995,65966.66338461539,,0.11328125,139,109
421880454818,38,57688.32,64788.42092307692,,0.12109375,139,96
421880455074,38,57688.32,64788.42092307692,,0.0859375,138,70
421880455330,38,56479.84,63431.20492307692,,0.09375,137,31
421880455586,37,56479.84,63431.20492307692,,0.1015625,136,0
421880455842,36,58591.36,65802.60430769231,,0.08984375,135,0
421880456098,36,58591.36,65802.60430769231,,0.109375,134,0
421880456354,36,60689.6,68159.08923076923,,0.0859375,132,0
421880456610,36,60689.6,68159.08923076923,,0.08203125,130,0
421880456866,37,60689.6,68159.08923076923,,0.10546875,129,0
421880457122,36,54102.719999999994,60761.516307692305,,0.1796875,126,0
421880457378,34,54102.719999999994,60761.516307692305,,0.08984375,125,0
421880457634,32,50384.32,56585.46707692308,,0.1484375,125,0
421880457890,31,50384.32,56585.46707692308,,0.07421875,125,0
421880458146,30,53239.52,59792.0763076923,,0.109375,125,0
421880458402,30,55045.6,61820.443076923075,,0.171875,124,0
421880458658,30,55045.6,61820.443076923075,,0.1171875,124,0
421880458914,30,55311.2,62118.732307692306,,0.05859375,123,0
421880459170,30,55311.2,62118.732307692306,,0.0546875,121,0
421880459426,31,54142.56,60806.25969230769,,0.06640625,120,0
421880459682,31,52017.759999999995,58419.94584615385,,0.14453125,119,0
421880459938,31,52017.759999999995,58419.94584615385,,0.171875,118,0
421880460194,31,61273.92,68815.32553846153,,0.2109375,118,0
421880460450,33,70556.64,79240.53415384615,,0.2109375,118,0
421880460706,37,68790.4,77256.91076923076,,0.26953125,119,0
421880460962,39,68790.4,77256.91076923076,,0.28515625,121,31
421880461218,40,68192.8,76585.76,,0.2890625,123,66
421880461474,40,71313.59999999999,80090.65846153846,,0.3203125,126,89
421880461730,41,78843.36,88547.15815384616,,0.35546875,130,100
421880461986,43,78843.36,88547.15815384616,,0.37890625,132,106
421880462242,45,81738.4,91798.51076923076,,0.37890625,134,111
421880462498,45,79985.44,89829.80184615384,,0.39453125,137,116
421880462754,45,79985.44,89829.80184615384,,0.28125,139,120
421880463010,45,78458.23999999999,88114.63876923078,,0.16796875,141,125
421880463266,44,78458.23999999999,88114.63876923078,,0.16015625,143,106
421880463522,43,78458.23999999999,88114.63876923078,,0.1796875,145,52
421880463778,41,65151.68,73170.3483076923,,0.171875,146,0
421880464034,38,65151.68,73170.3483076923,,0.15625,147,0
421880464290,36,67900.64,76257.64184615384,,0.1484375,147,44
421880464546,35,67900.64,76257.64184615384,,0.16015625,148,36
421880464802,35,62163.68,69814.59446153848,,0.1640625,148,31
421880465058,34,62163.68,69814.59446153848,,0.140625,148,37
421880465314,32,59985.759999999995,67368.62276923077,,0.140625,149,35
421880465570,31,59985.759999999995,67368.62276923077,,0.15234375,149,0
421880465826,30,59985.759999999995,67368.62276923077,,0.1640625,149,0
421880466082,30,59985.759999999995,67368.62276923077,,0.21875,150,0
421880466338,29,53837.119999999995,60463.227076923074,,0.203125,150,0
421880466594,28,56745.439999999995,63729.49415384616,,0.21875,150,0
421880466850,26,56745.439999999995,63729.49415384616,,0.2109375,151,0
421880467106,26,60490.399999999994,67935.3723076923,,0.22265625,151,0
421880467362,26,72787.68,81746.16369230769,,0.23046875,151,0
421880467618,28,72787.68,81746.16369230769,,0.25,151,0
421880467874,30,71937.76,80791.63815384616,,0.21875,152,0
421880468130,31,77302.87999999999,86817.0806153846,,0.234375,152,51
421880468386,32,84261.59999999999,94632.25846153845,,0.26171875,152,76
421880468642,34,84261.59999999999,94632.25846153845,,0.23828125,152,97
421880468898,36,100117.92,112440.12553846155,,0.23046875,153,108
421880469154,40,101645.12,114155.28861538462,,0.21875,154,110
421880469410,44,102070.08,114632.55138461538,,0.2265625,154,105
421880469666,45,102070.08,114632.55138461538,,0.1953125,155,95
421880469922,45,96744.79999999999,108651.85230769232,,0.1953125,156,86
421880470178,44,96412.79999999999,108278.99076923076,,0.2109375,156,80
421880470434,43,96412.79999999999,108278.99076923076,,0.24609375,157,79
421880470690,42,96944.0,108875.56923076924,,0.23828125,157,88
421880470946,42,97276.0,109248.43076923076,,0.2421875,157,108
421880471202,43,98338.4,110441.58769230769,,0.28125,157,130
421880471458,43,98338.4,110441.58769230769,,0.24609375,158,146
421880471714,42,95297.28,107026.17599999999,,0.22265625,158,147
421880471970,42,93703.68,105236.44061538462,,0.203125,158,129
421880472226,43,99560.15999999999,111813.71815384614,,0.234375,159,109
421880472482,43,99560.15999999999,111813.71815384614,,0.23828125,159,98
421880472738,44,103690.23999999999,116452.1156923077,,0.25390625,160,92
421880472994,44,101485.76,113976.31507692307,,0.21875,160,91
421880473250,44,101485.76,113976.31507692307,,0.25,161,96
421880473506,43,99214.87999999999,111425.94215384615,,0.23828125,162,104
421880473762,43,99214.87999999999,111425.94215384615,,0.25,163,113
421880474018,42,101206.87999999999,113663.11138461539,,0.19921875,163,124
421880474274,41,99520.31999999999,111768.97476923077,,0.25,164,129
421880474530,40,99520.31999999999,111768.97476923077,,0.2734375,164,125
421880474786,39,100529.59999999999,112902.47384615385,,0.296875,164,121
421880475042,38,100078.08,112395.38215384615,,0.27734375,164,123
421880475298,38,100078.08,112395.38215384615,,0.28125,164,131
421880475554,38,99759.36,112037.43507692307,,0.27734375,164,141
421880475810,39,102441.92,115050.1563076923,,0.2734375,164,151
421880476066,40,104912.0,117824.24615384616,,0.27734375,164,159
421880476322,40,104912.0,117824.24615384616,,0.2734375,165,159
421880476578,41,103584.0,116332.79999999999,,0.29296875,165,157
421880476834,42,111366.08,125072.67446153847,,0.28515625,166,151
421880477090,44,109546.72,123029.39323076923,,0.25,166,141
421880477346,45,108285.12,121612.51938461539,,0.23046875,167,131
421880477602,46,108285.12,121612.51938461539,,0.25,168,125
421880477858,46,107674.23999999999,120926.45415384615,,0.2421875,168,125
421880478114,46,109772.48,123282.93907692307,,0.26953125,168,130
421880478370,46,105004.95999999999,117928.6473846154,,0.23046875,169,133
421880478626,45,105004.95999999999,117928.6473846154,,0.2734375,169,134
421880478882,45,106625.12,119748.21169230768,,0.24609375,170,132
421880479138,46,106837.59999999999,119986.84307692309,,0.1875,170,130
421880479394,46,110795.04,124431.3526153846,,0.2109375,170,122
421880479650,46,110795.04,124431.3526153846,,0.20703125,170,105
421880479906,46,108364.79999999999,121702.00615384616,,0.2578125,171,88
421880480162,45,111512.15999999999,125236.73353846154,,0.23046875,171,86
421880480418,45,111512.15999999999,125236.73353846154,,0.24609375,171,101
421880480674,44,109440.48,122910.07753846154,,0.20703125,171,119
421880480930,44,113172.15999999999,127101.04123076925,,0.24609375,171,127
421880481186,44,112707.36,126579.03507692309,,0.23046875,171,125
421880481442,44,109307.68,122760.93292307692,,0.24609375,171,122
421880481698,44,109307.68,122760.93292307692,,0.2109375,171,121
421880481954,44,105217.43999999999,118167.27876923076,,0.234375,171,121
421880482210,44,106585.28,119703.46830769231,,0.23828125,172,117
421880482466,44,107342.23999999999,120553.59261538462,,0.19921875,172,103
421880482722,45,107342.23999999999,120553.59261538462,,0.21875,172,85
421880482978,45,110888.0,124535.75384615384,,0.22265625,173,74
421880483234,45,109785.76,123297.85353846155,,0.234375,173,70
421880483490,44,109785.76,123297.85353846155,,0.203125,174,66
421880483746,44,109745.92,123253.11015384615,,0.234375,174,61
421880484002,44,111963.68,125743.82523076923,,0.1796875,175,57
421880484258,44,118444.31999999999,133022.08246153846,,0.17578125,175,46
421880484514,44,118444.31999999999,133022.08246153846,,0.2109375,175,0
421880484770,43,116970.23999999999,131366.57723076927,,0.22265625,176,0
421880485026,43,111472.31999999999,125191.99015384614,,0.234375,176,0
421880485282,43,111472.31999999999,125191.99015384614,,0.203125,176,0
421880485538,43,112322.23999999999,126146.5156923077,,0.203125,177,38
421880485794,43,114858.72,128995.17784615383,,0.18359375,177,41
421880486050,43,119931.68,134692.50215384614,,0.1875,177,37
421880486306,43,119931.68,134692.50215384614,,0.19921875,178,36
421880486562,44,119121.59999999999,133782.72,,0.1875,178,37
421880486818,44,118125.59999999999,132664.13538461537,,0.21875,178,32
421880487074,44,120595.68,135438.22523076925,,0.20703125,178,0
421880487330,44,120595.68,135438.22523076925,,0.21484375,178,0
421880487586,45,124247.68,139539.70215384616,,0.203125,178,0
421880487842,45,125203.84,140613.5433846154,,0.23046875,179,34
421880488098,46,122322.07999999999,137377.10523076923,,0.1796875,179,0
421880488354,47,122348.64,137406.93415384617,,0.19140625,179,0
421880488610,47,122348.64,137406.93415384617,,0.16796875,179,0
421880488866,48,121140.15999999999,136049.71815384616,,0.19140625,179,0
421880489122,47,119095.04,133752.89107692306,,0.1796875,180,0
421880489378,47,123145.43999999999,138301.80184615383,,0.1796875,180,0
421880489634,47,123145.43999999999,138301.80184615383,,0.16015625,180,0
421880489890,47,122627.51999999999,137720.13784615384,,0.16796875,180,0
421880490146,47,122614.23999999999,137705.22338461538,,0.203125,180,0
421880490402,47,126399.04,141955.84492307692,,0.203125,180,0
421880490658,47,125934.23999999999,141433.83876923076,,0.1796875,179,0
421880490914,48,125934.23999999999,141433.83876923076,,0.19140625,179,0
421880491170,48,120861.28,135736.51446153846,,0.19140625,179,0
421880491426,47,121180.0,136094.46153846156,,0.17578125,179,0
421880491682,47,123132.15999999999,138286.88738461537,,0.19921875,179,0
421880491938,47,121936.95999999999,136944.58584615384,,0.1953125,179,0
421880492194,47,121936.95999999999,136944.58584615384,,0.20703125,179,0
421880492450,47,122282.23999999999,137332.36184615383,,0.20703125,178,0
421880492706,46,121339.36,136273.43507692308,,0.203125,178,0
421880492962,46,120396.48,135214.5083076923,,0.18359375,178,0
421880493218,46,129148.0,145043.13846153844,,0.19140625,178,0
421880493474,47,132653.91999999998,148980.5563076923,,0.19140625,178,0
421880493730,49,132653.91999999998,148980.5563076923,,0.23828125,179,0
421880493986,49,126518.56,142090.07507692307,,0.21875,179,30
421880494242,49,128337.92,144133.3563076923,,0.1796875,179,51
421880494498,48,124154.72,139435.30092307692,,0.18359375,179,50
421880494754,48,124154.72,139435.30092307692,,0.16015625,179,35
421880495010,47,120688.64,135542.62646153846,,0.1484375,179,35
421880495266,47,121432.31999999999,136377.8363076923,,0.16796875,179,39
421880495522,46,121432.31999999999,136377.8363076923,,0.15234375,179,0
421880495778,46,121007.36,135900.57353846153,,0.1640625,178,0
421880496034,46,121193.28,136109.376,,0.16796875,178,0
421880496290,45,125509.28,140956.576,,0.140625,178,35
421880496546,45,125828.0,141314.52307692307,,0.140625,179,34
421880496802,46,125828.0,141314.52307692307,,0.1640625,179,0
421880497058,45,123132.15999999999,138286.88738461537,,0.1328125,179,0
421880497314,45,125695.2,141165.37846153846,,0.13671875,179,0
421880497570,45,125124.15999999999,140524.05661538462,,0.15234375,179,0
421880497826,45,125124.15999999999,140524.05661538462,,0.14453125,179,0
421880498082,45,125841.28,141329.43753846153,,0.15234375,180,0
421880498338,45,126186.56,141717.21353846154,,0.16796875,180,0
421880498594,45,126186.56,141717.21353846154,,0.1484375,180,0
421880498850,45,119798.87999999999,134543.35753846154,,0.13671875,180,0
421880499106,44,113716.64,127712.53415384615,,0.14453125,180,0
421880499362,43,113716.64,127712.53415384615,,0.1640625,180,0
421880499618,42,117767.04,132261.44492307692,,0.171875,180,0
421880499874,42,115575.84,129800.55876923077,,0.19921875,179,0
421880500130,42,115575.84,129800.55876923077,,0.21484375,179,0
421880500386,41,112043.36,125833.312,,0.22265625,178,0
421880500642,40,112043.36,125833.312,,0.2265625,178,0
421880500898,40,109294.4,122746.01846153846,,0.23046875,177,0
421880501154,39,107249.28,120449.19138461539,,0.21484375,177,0
421880501410,38,107249.28,120449.19138461539,,0.25390625,176,46
421880501666,38,108577.28,121940.63753846154,,0.26171875,176,83
421880501922,38,113583.84,127563.38953846155,,0.20703125,176,98
421880502178,38,113583.84,127563.38953846155,,0.2421875,176,94
421880502434,38,112415.2,126250.91692307693,,0.2890625,176,84
421880502690,38,114048.64,128085.3956923077,,0.28515625,176,78
421880502946,38,114048.64,128085.3956923077,,0.24609375,176,81
421880503202,39,120290.23999999999,135095.1926153846,,0.2265625,175,88
421880503458,40,123331.36,138510.6043076923,,0.234375,175,97
421880503714,40,126239.68,141776.87138461537,,0.25390625,175,98
421880503970,41,126239.68,141776.87138461537,,0.21875,175,94
421880504226,42,130462.71999999999,146519.67015384615,,0.2109375,175,92
421880504482,42,131126.72,147265.39323076923,,0.18359375,175,91
421880504738,43,130104.15999999999,146116.97969230768,,0.203125,175,88
421880504994,43,130104.15999999999,146116.97969230768,,0.234375,175,77
421880505250,44,130529.12,146594.24246153847,,0.2265625,175,68
421880505506,44,126757.59999999999,142358.5353846154,,0.21875,175,64
421880505762,44,126757.59999999999,142358.5353846154,,0.265625,176,63
421880506018,44,124327.36,139629.18892307696,,0.23046875,176,68
421880506274,43,121817.43999999999,136810.3556923077,,0.25390625,176,78
421880506530,43,122176.0,137213.04615384614,,0.23046875,176,85
421880506786,42,122176.0,137213.04615384614,,0.2109375,176,87
421880507042,42,119121.59999999999,133782.72,,0.22265625,176,86
421880507298,42,121525.28,136482.23753846157,,0.27734375,176,83
421880507554,42,121525.28,136482.23753846157,,0.23046875,176,76
421880507810,41,123955.51999999999,139211.584,,0.2734375,176,72
421880508066,41,123955.51999999999,139211.584,,0.29296875,176,74
421880508322,41,119798.87999999999,134543.35753846154,,0.31640625,176,84
421880508578,40,122229.12,137272.70400000003,,0.23828125,176,101
421880508834,40,122229.12,137272.70400000003,,0.296875,176,120
421880509090,40,117992.79999999999,132514.99076923076,,0.2578125,176,132
421880509346,40,117288.95999999999,131724.5243076923,,0.29296875,176,139
421880509602,40,120064.48,134841.64676923075,,0.24609375,176,145
421880509858,40,120064.48,134841.64676923075,,0.265625,176,151
421880510114,40,121711.2,136691.04,,0.25,176,153
421880510370,41,120768.31999999999,135632.11323076923,,0.23046875,176,144
421880510626,41,120768.31999999999,135632.11323076923,,0.3125,177,127
421880510882,41,126638.07999999999,142224.3052307692,,0.296875,177,116
421880511138,42,123743.04,138972.9526153846,,0.2578125,177,121
421880511394,42,123743.04,138972.9526153846,,0.30859375,177,140
421880511650,42,127395.04,143074.42953846153,,0.32421875,177,156
421880511906,42,126757.59999999999,142358.5353846154,,0.23828125,177,159
421880512162,42,126916.95999999999,142537.5089230769,,0.23828125,177,159
421880512418,42,126916.95999999999,142537.5089230769,,0.24609375,178,157
421880512674,42,124194.56,139480.0443076923,,0.20703125,178,151
421880512930,42,122640.79999999999,137735.0523076923,,0.25390625,178,143
421880513186,42,122640.79999999999,137735.0523076923,,0.22265625,178,137
421880513442,42,120715.2,135572.4553846154,,0.24609375,178,135
421880513698,42,121020.64,135915.48799999998,,0.22265625,178,138
421880513954,42,126146.72,141672.47015384614,,0.28515625,178,142
421880514210,42,126146.72,141672.47015384614,,0.27734375,179,149
421880514466,42,125801.43999999999,141284.69415384615,,0.30859375,179,153
421880514722,42,126757.59999999999,142358.5353846154,,0.3046875,179,153
421880514978,43,126744.31999999999,142343.62092307693,,0.31640625,179,156
421880515234,43,126744.31999999999,142343.62092307693,,0.31640625,179,164
421880515490,43,127753.59999999999,143477.12,,0.3203125,180,172
421880515746,43,128736.31999999999,144580.79015384614,,0.3125,180,174
421880516002,43,128736.31999999999,144580.79015384614,,0.390625,180,172
421880516258,43,132507.84,148816.49723076925,,0.296875,180,171
421880516514,43,126053.76,141568.0689230769,,0.24609375,180,171
421880516770,43,126943.51999999999,142567.33784615385,,0.2734375,180,166
421880517026,44,126943.51999999999,142567.33784615385,,0.29296875,180,145
421880517282,44,124712.48,140061.70830769232,,0.32421875,180,120
421880517538,44,126492.0,142060.24615384615,,0.328125,181,110
421880517794,44,127899.68,143641.17907692306,,0.33984375,181,123
421880518050,44,127899.68,143641.17907692306,,0.3515625,181,150
421880518306,44,127580.95999999999,143283.232,,0.32421875,182,169
421880518562,44,125721.76,141195.20738461538,,0.3125,182,173
421880518818,45,127700.48,143417.46215384614,,0.34375,182,172
421880519074,45,127700.48,143417.46215384614,,0.3046875,182,171
421880519330,45,128391.04,144193.01415384616,,0.30078125,182,167
421880519586,46,132069.6,148324.32,,0.2734375,183,156
421880519842,46,131179.84,147325.05107692306,,0.265625,183,140
421880520098,46,130024.48,146027.4929230769,,0.21875,183,123
421880520354,46,130024.48,146027.4929230769,,0.23046875,184,106
421880520610,45,131511.84,147697.91261538462,,0.24609375,184,92
