Sensor,Timestamp,DateTime,Date,Time,TimeNumeric,Seconds,Period,Temperature (°C),Humidity (%RH),Pressure (hPa),NO2 (ppm),NO2 (µg/m3),CO (ppm),CO (mg/m3),O3 (ppm),O3 (µg/m3),NO (ppm),NO (µg/m3),PM1 (µg/m3),PM2.5 (µg/m3),PM10 (µg/m3),UPT (s)
AQT530_T3810936,1648547590,2022-03-29T11:53:10,2022-03-29,11:53:10,11.883333333333333,8400,Day,16.2,49.5,994.7,0.011,0.020925550386452937,0.377,0.0004366027132527597,,,,,10.4,18.3,30.7,9056
AQT530_T3810936,1648548190,2022-03-29T12:03:10,2022-03-29,12:03:10,12.05,9000,Day,16.4,48.6,994.6,0.014,0.026611447281273667,0.44,0.0005091596871384005,,,-0.0,-0.0,10.4,18.7,39.6,9656
AQT530_T3810936,1648548790,2022-03-29T12:13:10,2022-03-29,12:13:10,12.216666666666667,9600,Day,16.2,49.7,994.6,0.02,0.03804263033050823,0.384,0.0004446646870398758,,,,,10.5,19.1,51.4,10255
AQT530_T3810936,1648549390,2022-03-29T12:23:10,2022-03-29,12:23:10,12.383333333333333,10200,Day,16.6,47.7,994.5,0.028,0.05318080995589247,0.361,0.00041741206085486225,-0.0,-0.0,,,12.4,19.2,30.4,10855
AQT530_T3810936,1648549990,2022-03-29T12:33:10,2022-03-29,12:33:10,12.55,10800,Day,16.8,46.8,994.5,0.03,0.05694013629709498,0.359,0.00041481320375838976,,,,,9.7,16.7,28.0,11454
AQT530_T3810936,1648550590,2022-03-29T12:43:10,2022-03-29,12:43:10,12.716666666666667,11400,Day,15.9,48.5,994.4,0.032,0.060919130150904645,0.338,0.0003917250016355628,-0.0,-0.0,,,9.4,17.3,30.7,12054
AQT530_T3810936,1648551190,2022-03-29T12:53:10,2022-03-29,12:53:10,12.883333333333333,12000,Day,15.8,48.3,994.2,0.044,0.08377594005307348,0.322,0.0003732358746347047,,,,,9.9,17.2,33.5,12653
AQT530_T3810936,1648551790,2022-03-29T13:03:10,2022-03-29,13:03:10,13.05,12600,Day,16.2,50.2,994.1,0.055,0.10456464079206228,0.313,0.0003622658312332548,0.0,0.0,,,10.2,18.0,32.7,13253
AQT530_T3810936,1648552390,2022-03-29T13:13:10,2022-03-29,13:13:10,13.216666666666667,13200,Day,16.1,49.8,994.2,0.063,0.11982750422999465,0.311,0.00036011169772373456,0.0,0.0,,,8.7,15.4,28.0,13852
AQT530_T3810936,1648552990,2022-03-29T13:23:10,2022-03-29,13:23:10,13.383333333333333,13800,Day,16.3,49.2,994.1,0.066,0.12543421860708193,0.309,0.00035751267877337896,,,,,9.7,16.2,28.7,14452
AQT530_T3810936,1648553590,2022-03-29T13:33:10,2022-03-29,13:33:10,13.55,14400,Day,16.2,48.7,994.0,0.068,0.12926691480493227,0.311,0.00035991482485469705,,,0.0,0.0,9.9,17.5,30.1,15052
AQT530_T3810936,1648554190,2022-03-29T13:43:10,2022-03-29,13:43:10,13.716666666666667,15000,Day,16.0,49.5,993.8,0.072,0.13693796368957029,0.308,0.0003566177545301198,0.0,0.0,0.0,0.0,12.3,20.4,34.8,15651
AQT530_T3810936,1648554790,2022-03-29T13:53:10,2022-03-29,13:53:10,13.883333333333333,15600,Day,15.7,51.3,993.5,0.077,0.14655539084878624,0.301,0.00034876945604711155,,,0.0,0.0,10.6,20.4,41.6,16251
AQT530_T3810936,1648555390,2022-03-29T14:03:10,2022-03-29,14:03:10,14.05,16200,Day,15.6,54.2,993.2,0.086,0.16369248529227168,0.285,0.0003302448295404465,0.0,0.0,,,10.8,19.2,36.2,16850
AQT530_T3810936,1648555990,2022-03-29T14:13:10,2022-03-29,14:13:10,14.216666666666667,16800,Day,15.7,53.8,993.1,0.092,0.17503464200390234,0.291,0.0003370466755469103,-0.0,-0.0,,,16.5,25.4,43.4,17450
AQT530_T3810936,1648556590,2022-03-29T14:23:10,2022-03-29,14:23:10,14.383333333333333,17400,Day,15.8,54.7,993.1,0.097,0.1844835260069907,0.295,0.00034156137084037397,-0.0,-0.0,0.001,0.001240508140424379,11.7,20.0,39.3,18049
