time [s/256],breathing_rate [rpm](/api/datatype/33/),minute_ventilation [mL/min](/api/datatype/36/),minute_ventilation_adjusted [mL/min](/api/datatype/38/),sleep_position [NA](/api/datatype/270/),activity [g](/api/datatype/49/),heart_rate [bpm](/api/datatype/19/),cadence [spm](/api/datatype/53/)
422053343337,30,33053.92,37122.09476923077,,0.4375,93,103
422053343593,30,33053.92,37122.09476923077,,0.33203125,92,103
422053343849,30,33053.92,37122.09476923077,,0.41796875,93,102
422053344105,30,33053.92,37122.09476923077,,0.43359375,96,102
422053344361,30,33053.92,37122.09476923077,,0.37109375,97,101
422053344617,29,32536.0,36540.43076923077,,0.2734375,99,103
422053344873,27,32536.0,36540.43076923077,,0.359375,101,105
422053345129,25,32536.0,36540.43076923077,,0.3671875,102,106
422053345385,25,29030.079999999998,32603.012923076923,,0.30078125,102,104
422053345641,24,29030.079999999998,32603.012923076923,,0.37109375,102,98
422053345897,23,29030.079999999998,32603.012923076923,,0.296875,103,93
422053346153,23,28273.12,31752.888615384618,,0.3671875,103,91
422053346409,22,28273.12,31752.888615384618,,0.37109375,102,93
422053346665,22,28273.12,31752.888615384618,,0.29296875,100,97
422053346921,22,29083.199999999997,32662.670769230772,,0.3828125,99,100
422053347177,21,29083.199999999997,32662.670769230772,,0.49609375,98,101
422053347433,21,29083.199999999997,32662.670769230772,,0.37109375,97,100
422053347689,21,26400.64,29649.949538461537,,0.37890625,96,99
422053347945,20,26400.64,29649.949538461537,,0.37890625,96,99
422053348201,19,26400.64,29649.949538461537,,0.33203125,96,100
422053348457,19,26400.64,29649.949538461537,,0.34375,97,100
422053348713,19,25829.6,29008.62769230769,,0.37109375,98,101
422053348969,18,25829.6,29008.62769230769,,0.40625,97,102
422053349225,18,25829.6,29008.62769230769,,0.3984375,96,103
422053349481,18,25829.6,29008.62769230769,,0.390625,95,103
422053349737,17,21872.16,24564.118153846153,,0.37890625,95,104
422053349993,17,21872.16,24564.118153846153,,0.421875,95,105
422053350249,17,21872.16,24564.118153846153,,0.4140625,95,105
422053350505,17,20743.36,23296.388923076924,,0.46875,95,106
422053350761,17,20743.36,23296.388923076924,,0.44140625,94,107
422053351017,18,21951.84,24653.604923076924,,0.48046875,94,108
422053351273,19,21951.84,24653.604923076924,,0.4140625,94,109
422053351529,19,21951.84,24653.604923076924,,0.46875,95,109
422053351785,19,21951.84,24653.604923076924,,0.39453125,98,108
422053352041,19,22801.76,25608.13046153846,,0.57421875,102,107
422053352297,19,22801.76,25608.13046153846,,0.66015625,104,107
422053352553,19,26586.559999999998,29858.752000000004,,0.453125,105,110
422053352809,19,26586.559999999998,29858.752000000004,,0.4765625,108,114
422053353065,19,26586.559999999998,29858.752000000004,,0.5703125,110,118
422053353321,20,26586.559999999998,29858.752000000004,,0.4375,111,118
422053353577,20,26586.559999999998,29858.752000000004,,0.30859375,112,117
422053353833,19,25696.8,28859.48307692308,,0.40625,112,113
422053354089,18,25696.8,28859.48307692308,,0.2109375,111,107
422053354345,18,25696.8,28859.48307692308,,0.05078125,111,100
422053354601,18,24926.559999999998,27994.444307692305,,0.16796875,111,94
422053354857,18,24926.559999999998,27994.444307692305,,0.1484375,111,81
422053355113,18,24926.559999999998,27994.444307692305,,0.26953125,111,69
422053355369,19,31101.76,34929.66892307692,,0.12109375,112,62
422053355625,19,31101.76,34929.66892307692,,0.06640625,112,48
422053355881,19,31752.48,35660.477538461535,,0.06640625,110,0
422053356137,19,31752.48,35660.477538461535,,0.05859375,108,0
422053356393,20,31752.48,35660.477538461535,,0.02734375,108,0
422053356649,20,29972.96,33661.9396923077,,0.0625,108,0
422053356905,19,29972.96,33661.9396923077,,0.171875,108,0
422053357161,19,31765.76,35675.392,,0.08203125,108,0
422053357417,20,26838.879999999997,30142.126769230767,,0.05859375,108,0
422053357673,21,26838.879999999997,30142.126769230767,,0.08203125,108,0
422053357929,22,29096.48,32677.585230769233,,0.10546875,106,0
422053358185,24,29096.48,32677.585230769233,,0.02734375,101,0
422053358441,25,29096.48,32677.585230769233,,0.05078125,98,0
422053358697,26,29096.48,32677.585230769233,,0.03125,95,0
422053358953,26,29096.48,32677.585230769233,,0.01953125,93,0
422053359209,25,24860.16,27919.872,,0.0234375,90,0
422053359465,24,24860.16,27919.872,,0.03125,90,0
422053359721,23,24860.16,27919.872,,0.04296875,91,0
422053359977,23,24860.16,27919.872,,0.0625,90,0
422053360233,23,21487.039999999997,24131.598769230768,,0.0390625,90,0
422053360489,23,21487.039999999997,24131.598769230768,,0.04296875,91,0
422053360745,22,21487.039999999997,24131.598769230768,,0.05078125,92,0
422053361001,22,20557.44,23087.586461538463,,0.05859375,97,0
422053361257,21,20557.44,23087.586461538463,,0.03515625,99,0
422053361513,21,21765.92,24444.80246153846,,0.03125,102,0
422053361769,21,21765.92,24444.80246153846,,0.03125,104,0
422053362025,21,21340.96,23967.53969230769,,0.02734375,105,0
422053362281,22,21566.719999999998,24221.08553846154,,0.0859375,105,0
422053362537,22,21566.719999999998,24221.08553846154,,0.0390625,105,0
422053362793,22,21739.36,24414.97353846154,,0.0625,104,0
422053363049,22,21739.36,24414.97353846154,,0.23046875,104,0
422053363305,23,30915.84,34720.86646153846,,0.16796875,104,0
422053363561,25,30915.84,34720.86646153846,,0.1640625,104,0
422053363817,27,30915.84,34720.86646153846,,0.203125,104,0
422053364073,27,26374.079999999998,29620.120615384618,,0.3125,104,0
422053364329,28,26374.079999999998,29620.120615384618,,0.234375,104,0
422053364585,28,26374.079999999998,29620.120615384618,,0.21875,104,0
422053364841,28,28153.6,31618.658461538464,,0.1953125,105,0
422053365097,29,29893.28,33572.45292307692,,0.23046875,106,0
422053365353,30,29893.28,33572.45292307692,,0.28515625,106,0
422053365609,30,29893.28,33572.45292307692,,0.37109375,106,0
422053365865,30,29893.28,33572.45292307692,,0.3203125,106,35
422053366121,30,29893.28,33572.45292307692,,0.35546875,105,61
422053366377,29,26639.68,29918.409846153845,,0.3046875,105,77
422053366633,27,28007.52,31454.599384615387,,0.32421875,104,93
422053366889,25,28007.52,31454.599384615387,,0.390625,103,104
422053367145,24,28007.52,31454.599384615387,,0.34765625,102,106
422053367401,24,35431.04,39791.78338461538,,0.27734375,100,104
422053367657,24,35431.04,39791.78338461538,,0.359375,99,101
422053367913,23,35431.04,39791.78338461538,,0.40234375,98,100
422053368169,23,35431.04,39791.78338461538,,0.359375,98,99
422053368425,23,35431.04,39791.78338461538,,0.421875,97,99
422053368681,23,27795.039999999997,31215.967999999997,,0.37890625,97,101
422053368937,21,27795.039999999997,31215.967999999997,,0.3046875,97,101
422053369193,20,31513.44,35392.01723076923,,0.33203125,97,101
422053369449,20,31513.44,35392.01723076923,,0.32421875,97,100
422053369705,21,30477.6,34228.68923076923,,0.265625,97,99
422053369961,21,30477.6,34228.68923076923,,0.38671875,97,98
422053370217,22,30477.6,34228.68923076923,,0.421875,98,99
422053370473,21,28963.68,32528.440615384614,,0.38671875,98,100
422053370729,21,28963.68,32528.440615384614,,0.390625,99,102
422053370985,21,32363.359999999997,36346.542769230764,,0.42578125,99,104
422053371241,22,32363.359999999997,36346.542769230764,,0.40234375,99,104
422053371497,23,32363.359999999997,36346.542769230764,,0.3359375,100,103
422053371753,23,32363.359999999997,36346.542769230764,,0.3671875,101,101
422053372009,23,32363.359999999997,36346.542769230764,,0.359375,101,100
422053372265,23,32363.359999999997,36346.542769230764,,0.30859375,102,98
422053372521,22,27409.92,30783.44861538462,,0.3515625,101,97
422053372777,20,27409.92,30783.44861538462,,0.33203125,101,98
422053373033,19,20756.64,23311.303384615385,,0.37109375,100,100
422053373289,18,20756.64,23311.303384615385,,0.37109375,100,101
422053373545,19,23253.28,26115.222153846153,,0.38671875,100,101
422053373801,21,23253.28,26115.222153846153,,0.3671875,100,103
422053374057,22,23253.28,26115.222153846153,,0.453125,101,106
422053374313,22,23253.28,26115.222153846153,,0.28125,102,108
422053374569,22,24328.96,27323.29353846154,,0.34765625,102,107
422053374825,21,24328.96,27323.29353846154,,0.27734375,103,106
422053375081,20,24328.96,27323.29353846154,,0.30078125,105,101
422053375337,20,24328.96,27323.29353846154,,0.37890625,107,92
422053375593,19,24461.76,27472.438153846157,,0.265625,108,85
422053375849,19,24461.76,27472.438153846157,,0.3125,108,83
422053376105,18,24275.84,27263.635692307693,,0.2890625,108,83
422053376361,18,24275.84,27263.635692307693,,0.296875,107,83
422053376617,19,22947.84,25772.189538461538,,0.34375,105,83
422053376873,20,27516.16,30902.764307692305,,0.2578125,102,83
422053377129,22,27516.16,30902.764307692305,,0.32421875,100,81
422053377385,23,29202.719999999998,32796.90092307692,,0.25,100,77
422053377641,24,29202.719999999998,32796.90092307692,,0.3515625,100,75
422053377897,24,29428.48,33050.446769230766,,0.3671875,100,78
422053378153,25,29428.48,33050.446769230766,,0.29296875,98,83
422053378409,25,30065.92,33766.340923076925,,0.35546875,97,90
422053378665,28,31725.92,35630.64861538462,,0.359375,96,97
422053378921,32,31725.92,35630.64861538462,,0.33203125,95,100
422053379177,34,34182.72,38389.824,,0.39453125,94,102
422053379433,36,37051.2,41611.34769230769,,0.33984375,94,101
422053379689,38,36134.88,40582.24984615385,,0.24609375,93,97
422053379945,39,36134.88,40582.24984615385,,0.32421875,93,90
422053380201,39,36134.88,40582.24984615385,,0.28515625,93,86
422053380457,38,30119.039999999997,33825.99876923078,,0.28125,95,82
422053380713,36,30119.039999999997,33825.99876923078,,0.3203125,96,76
422053380969,35,29587.84,33229.42030769231,,0.24609375,97,69
422053381225,35,29587.84,33229.42030769231,,0.3984375,98,64
422053381481,35,31048.64,34870.011076923074,,0.31640625,99,62
422053381737,35,31048.64,34870.011076923074,,0.3125,101,61
422053381993,34,31048.64,34870.011076923074,,0.171875,102,58
422053382249,34,30331.519999999997,34064.630153846156,,0.2734375,103,55
422053382505,32,30968.96,34780.52430769231,,0.2890625,101,45
422053382761,31,30968.96,34780.52430769231,,0.26171875,101,30
422053383017,31,30968.96,34780.52430769231,,0.1484375,101,32
422053383273,30,26241.28,29470.976000000002,,0.19140625,101,45
422053383529,29,26241.28,29470.976000000002,,0.04296875,100,52
422053383785,28,26241.28,29470.976000000002,,0.01953125,100,45
422053384041,28,26241.28,29470.976000000002,,0.015625,100,0
422053384297,28,26241.28,29470.976000000002,,0.0,99,0
422053384553,27,22761.92,25563.387076923078,,0.0,98,0
422053384809,25,22761.92,25563.387076923078,,0.0,97,0
422053385065,23,23837.6,26771.45846153846,,0.015625,97,0
422053385321,23,24807.039999999997,27860.214153846155,,0.0,97,0
422053385577,24,24807.039999999997,27860.214153846155,,0.015625,97,0
422053385833,25,21566.719999999998,24221.08553846154,,0.015625,97,0
422053386089,24,21566.719999999998,24221.08553846154,,0.03125,97,0
422053386345,24,23864.16,26801.287384615385,,0.08984375,97,0
422053386601,25,23864.16,26801.287384615385,,0.0625,97,0
422053386857,25,20889.44,23460.448,,0.03515625,97,0
422053387113,25,20889.44,23460.448,,0.046875,97,0
422053387369,24,20889.44,23460.448,,0.12109375,98,0
422053387625,24,20889.44,23460.448,,0.1015625,98,0
422053387881,24,19362.239999999998,21745.28492307692,,0.125,98,0
422053388137,23,19362.239999999998,21745.28492307692,,0.0703125,98,0
422053388393,23,19362.239999999998,21745.28492307692,,0.09375,97,0
422053388649,23,22416.64,25175.61107692308,,0.0625,97,0
422053388905,25,22416.64,25175.61107692308,,0.02734375,94,0
422053389161,26,22416.64,25175.61107692308,,0.0390625,92,0
422053389417,27,22416.64,25175.61107692308,,0.04296875,89,0
422053389673,26,19813.76,22252.376615384615,,0.01953125,89,0
422053389929,25,19813.76,22252.376615384615,,0.01953125,88,0
422053390185,23,17728.8,19910.80615384615,,0.16015625,88,0
422053390441,22,17728.8,19910.80615384615,,0.11328125,88,0
422053390697,22,18206.879999999997,20447.72676923077,,0.16796875,88,0
422053390953,22,18206.879999999997,20447.72676923077,,0.015625,89,0
422053391209,22,18206.879999999997,20447.72676923077,,0.0,89,0
422053391465,22,14754.08,16569.96676923077,,0.015625,90,0
422053391721,22,14754.08,16569.96676923077,,0.0,90,0
422053391977,22,15046.24,16898.084923076924,,0.0390625,91,0
422053392233,22,18193.6,20432.812307692308,,0.015625,92,0
422053392489,23,18193.6,20432.812307692308,,0.0,92,0
422053392745,25,18193.6,20432.812307692308,,0.0234375,92,0
422053393001,25,15736.8,17673.636923076923,,0.03515625,91,0
422053393257,24,15736.8,17673.636923076923,,0.01953125,91,0
422053393513,24,15736.8,17673.636923076923,,0.12109375,90,0
422053393769,24,15736.8,17673.636923076923,,0.1796875,90,0
422053394025,24,15776.64,17718.380307692307,,0.01953125,90,0
422053394281,25,17356.96,19493.20123076923,,0.01953125,89,0
422053394537,25,17356.96,19493.20123076923,,0.015625,90,0
422053394793,26,17356.96,19493.20123076923,,0.015625,90,0
422053395049,26,17356.96,19493.20123076923,,0.01953125,93,0
422053395305,26,21248.0,23863.13846153846,,0.0234375,94,0
422053395561,25,21248.0,23863.13846153846,,0.01953125,95,0
422053395817,24,21248.0,23863.13846153846,,0.03125,93,0
422053396073,23,21248.0,23863.13846153846,,0.02734375,93,0
422053396329,23,21248.0,23863.13846153846,,0.015625,92,0
422053396585,23,21248.0,23863.13846153846,,0.015625,92,0
422053396841,24,21248.0,23863.13846153846,,0.015625,92,0
422053397097,24,21248.0,23863.13846153846,,0.0234375,92,0
422053397353,24,21248.0,23863.13846153846,,0.015625,92,0
422053397609,22,21248.0,23863.13846153846,,0.015625,91,0
422053397865,19,15125.92,16987.57169230769,,0.0,88,0
422053398121,16,15125.92,16987.57169230769,,0.0,87,0
422053398377,16,14873.599999999999,16704.19692307692,,0.0,86,0
422053398633,16,14873.599999999999,16704.19692307692,,0.0,86,0
422053398889,16,14289.279999999999,16047.960615384616,,0.0,87,0
422053399145,16,14289.279999999999,16047.960615384616,,0.0,88,0
422053399401,16,14554.88,16346.249846153845,,0.015625,88,0
422053399657,17,14554.88,16346.249846153845,,0.0,88,0
422053399913,17,15604.0,17524.492307692308,,0.0,88,0
422053400169,18,15218.88,17091.972923076923,,0.0,85,0
422053400425,18,15218.88,17091.972923076923,,0.015625,84,0
422053400681,18,15218.88,17091.972923076923,,0.015625,84,0
422053400937,18,15218.88,17091.972923076923,,0.015625,84,0
422053401193,18,15218.88,17091.972923076923,,0.015625,84,0
422053401449,18,15218.88,17091.972923076923,,0.015625,84,0
422053401705,18,15218.88,17091.972923076923,,0.02734375,84,0
422053401961,18,11314.56,12707.12123076923,,0.03125,83,0
422053402217,17,11314.56,12707.12123076923,,0.015625,83,0
422053402473,16,11314.56,12707.12123076923,,0.0,82,0
422053402729,17,14966.56,16808.598153846153,,0.0,82,0
422053402985,19,14966.56,16808.598153846153,,0.0,82,0
422053403241,22,14368.96,16137.447384615385,,0.0,84,0
422053403497,22,14368.96,16137.447384615385,,0.0,86,0
422053403753,22,13439.359999999999,15093.435076923079,,0.0,88,0
422053404009,22,13439.359999999999,15093.435076923079,,0.0,91,0
422053404265,21,12443.359999999999,13974.850461538463,,0.0,94,0
422053404521,21,12443.359999999999,13974.850461538463,,0.0,94,0
422053404777,21,12018.4,13497.587692307694,,0.0,95,0
422053405033,21,12018.4,13497.587692307694,,0.0,96,0
422053405289,21,11978.56,13452.844307692307,,0.0,96,0
422053405545,21,11978.56,13452.844307692307,,0.0,96,0
422053405801,23,11155.199999999999,12528.147692307693,,0.0,97,0
422053406057,26,11155.199999999999,12528.147692307693,,0.0,96,0
422053406313,29,11739.519999999999,13184.384,,0.015625,96,0
422053406569,31,11739.519999999999,13184.384,,0.01953125,93,0
422053406825,31,15019.679999999998,16868.255999999998,,0.015625,92,0
422053407081,31,15019.679999999998,16868.255999999998,,0.01953125,91,0
422053407337,31,15205.599999999999,17077.058461538465,,0.06640625,89,0
422053407593,31,15205.599999999999,17077.058461538465,,0.0703125,89,0
422053407849,31,14475.199999999999,16256.763076923078,,0.125,89,0
422053408105,31,15431.359999999999,17330.604307692305,,0.49609375,89,0
422053408361,31,15431.359999999999,17330.604307692305,,0.125,90,0
422053408617,31,15431.359999999999,17330.604307692305,,0.0546875,91,0
422053408873,31,14886.88,16719.111384615382,,0.359375,93,0
422053409129,31,14886.88,16719.111384615382,,0.2265625,94,0
422053409385,31,15564.16,17479.74892307692,,0.08984375,97,0
422053409641,30,15564.16,17479.74892307692,,0.08984375,98,0
422053409897,29,18658.399999999998,20954.81846153846,,0.09375,99,0
422053410153,29,18658.399999999998,20954.81846153846,,0.06640625,99,0
422053410409,29,18445.92,20716.18707692308,,0.07421875,99,0
422053410665,29,18445.92,20716.18707692308,,0.02734375,99,0
422053410921,29,20809.76,23370.96123076923,,0.0390625,98,0
422053411177,29,20809.76,23370.96123076923,,0.046875,98,0
422053411433,29,20809.76,23370.96123076923,,0.04296875,99,0
422053411689,29,20809.76,23370.96123076923,,0.015625,99,0
422053411945,29,20809.76,23370.96123076923,,0.01953125,100,0
422053412201,29,20809.76,23370.96123076923,,0.0390625,101,0
422053412457,29,20809.76,23370.96123076923,,0.03515625,103,0
422053412713,27,20809.76,23370.96123076923,,0.03125,105,0
422053412969,23,15325.119999999999,17211.288615384616,,0.015625,106,0
422053413225,20,15325.119999999999,17211.288615384616,,0.015625,106,0
422053413481,20,14714.24,16525.223384615383,,0.0234375,105,0
422053413737,20,14714.24,16525.223384615383,,0.0234375,104,0
422053413993,20,14129.92,15868.987076923077,,0.01953125,103,0
422053414249,20,14129.92,15868.987076923077,,0.0546875,102,0
422053414505,20,16055.519999999999,18031.584,,0.0234375,101,0
422053414761,21,16055.519999999999,18031.584,,0.04296875,101,0
422053415017,21,16055.519999999999,18031.584,,0.01953125,100,0
422053415273,21,12748.8,14317.883076923079,,0.0390625,100,0
422053415529,20,12748.8,14317.883076923079,,0.0234375,100,0
422053415785,20,13080.8,14690.744615384614,,0.05859375,100,0
422053416041,19,13080.8,14690.744615384614,,0.02734375,100,0
422053416297,19,13080.8,14690.744615384614,,0.02734375,100,0
422053416553,19,13054.24,14660.915692307692,,0.01953125,99,0
422053416809,21,19322.399999999998,21700.54153846154,,0.015625,99,0
422053417065,25,19322.399999999998,21700.54153846154,,0.0,98,0
422053417321,28,18831.04,21148.70646153846,,0.015625,98,0
422053417577,28,18831.04,21148.70646153846,,0.015625,97,0
422053417833,28,18831.04,21148.70646153846,,0.0,97,0
422053418089,27,18831.04,21148.70646153846,,0.015625,97,0
422053418345,27,18831.04,21148.70646153846,,0.0,98,0
422053418601,27,18831.04,21148.70646153846,,0.015625,98,0
422053418857,27,16228.16,18225.472,,0.0,99,0
422053419113,25,16228.16,18225.472,,0.0,99,0
422053419369,23,12483.199999999999,14019.593846153848,,0.0,98,0
422053419625,22,12483.199999999999,14019.593846153848,,0.015625,98,0
422053419881,22,12483.199999999999,14019.593846153848,,0.0,97,0
422053420137,22,12483.199999999999,14019.593846153848,,0.01953125,96,0
422053420393,22,18100.64,20328.411076923076,,0.015625,96,0
422053420649,21,18100.64,20328.411076923076,,0.0234375,95,0
422053420905,21,18100.64,20328.411076923076,,0.01953125,95,0
422053421161,21,18100.64,20328.411076923076,,0.02734375,95,0
422053421417,21,18100.64,20328.411076923076,,0.04296875,95,0
422053421673,21,18100.64,20328.411076923076,,0.04296875,96,0
422053421929,21,18100.64,20328.411076923076,,0.05859375,98,0
422053422185,20,15019.679999999998,16868.255999999998,,0.01953125,99,0
422053422441,19,15019.679999999998,16868.255999999998,,0.015625,99,0
422053422697,17,15019.679999999998,16868.255999999998,,0.015625,98,0
422053422953,17,15019.679999999998,16868.255999999998,,0.05078125,98,0
422053423209,17,15019.679999999998,16868.255999999998,,0.03515625,98,0
422053423465,17,15019.679999999998,16868.255999999998,,0.04296875,97,0
422053423721,17,15019.679999999998,16868.255999999998,,0.02734375,98,0
422053423977,17,15019.679999999998,16868.255999999998,,0.01953125,98,0
422053424233,17,15019.679999999998,16868.255999999998,,0.0,98,0
422053424489,17,15019.679999999998,16868.255999999998,,0.015625,98,0
422053424745,16,11141.92,12513.23323076923,,0.015625,99,0
422053425001,14,11141.92,12513.23323076923,,0.0,100,0
422053425257,13,10889.6,12229.85846153846,,0.0,100,0
422053425513,12,10889.6,12229.85846153846,,0.015625,100,0
422053425769,12,10809.92,12140.371692307692,,0.015625,99,0
422053426025,12,10809.92,12140.371692307692,,0.0,98,0
422053426281,13,10809.92,12140.371692307692,,0.01953125,97,0
422053426537,13,12111.359999999999,13601.988923076924,,0.0859375,95,0
422053426793,13,12111.359999999999,13601.988923076924,,0.0703125,94,0
422053427049,13,12111.359999999999,13601.988923076924,,0.05078125,94,0
422053427305,14,12257.439999999999,13766.048,,0.04296875,94,0
422053427561,13,12257.439999999999,13766.048,,0.0234375,95,0
422053427817,13,12257.439999999999,13766.048,,0.015625,95,0
422053428073,13,12257.439999999999,13766.048,,0.015625,95,0
422053428329,13,12257.439999999999,13766.048,,0.015625,95,0
422053428585,13,12257.439999999999,13766.048,,0.015625,94,0
422053428841,13,12257.439999999999,13766.048,,0.01953125,94,0
422053429097,13,8100.799999999999,9097.821538461538,,0.01953125,94,0
422053429353,13,8100.799999999999,9097.821538461538,,0.015625,93,0
422053429609,12,8100.799999999999,9097.821538461538,,0.015625,93,0
422053429865,12,7875.04,8844.275692307692,,0.02734375,93,0
422053430121,13,7875.04,8844.275692307692,,0.015625,92,0
422053430377,15,10477.92,11767.510153846153,,0.078125,92,0
422053430633,17,10477.92,11767.510153846153,,0.12890625,92,0
422053430889,19,11726.24,13169.469538461537,,0.27734375,93,0
422053431145,20,11726.24,13169.469538461537,,0.15625,94,0
422053431401,20,11487.199999999999,12901.009230769232,,0.03515625,93,0
422053431657,20,11367.68,12766.779076923076,,0.05859375,92,0
422053431913,20,11367.68,12766.779076923076,,0.171875,92,0
422053432169,21,11819.199999999999,13273.87076923077,,0.04296875,92,0
422053432425,22,11819.199999999999,13273.87076923077,,0.02734375,91,0
422053432681,24,16135.199999999999,18121.07076923077,,0.01953125,90,0
422053432937,28,17449.92,19597.60246153846,,0.015625,90,0
422053433193,32,17449.92,19597.60246153846,,0.015625,90,0
422053433449,34,17051.52,19150.168615384613,,0.015625,91,0
422053433705,34,17051.52,19150.168615384613,,0.015625,91,0
422053433961,34,15258.72,17136.716307692306,,0.015625,94,0
422053434217,34,15258.72,17136.716307692306,,0.01953125,97,0
422053434473,34,17317.12,19448.457846153844,,0.015625,99,0
422053434729,35,17596.0,19761.661538461536,,0.015625,100,0
422053434985,35,17596.0,19761.661538461536,,0.015625,101,0
422053435241,35,16998.399999999998,19090.51076923077,,0.01953125,101,0
422053435497,35,16998.399999999998,19090.51076923077,,0.01953125,102,0
422053435753,34,16653.12,18702.734769230767,,0.01953125,102,0
422053436009,34,16653.12,18702.734769230767,,0.015625,101,0
422053436265,34,17038.239999999998,19135.254153846152,,0.015625,101,0
422053436521,34,17038.239999999998,19135.254153846152,,0.015625,101,0
422053436777,34,17051.52,19150.168615384613,,0.0,101,0
422053437033,34,17051.52,19150.168615384613,,0.0,101,0
422053437289,34,17011.68,19105.42523076923,,0.015625,100,0
422053437545,33,17011.68,19105.42523076923,,0.0,100,0
422053437801,33,16161.759999999998,18150.899692307692,,0.0,99,0
422053438057,32,16161.759999999998,18150.899692307692,,0.0,98,0
422053438313,32,15192.32,17062.144,,0.0,96,0
422053438569,32,15192.32,17062.144,,0.0,95,0
422053438825,31,15537.599999999999,17449.92,,0.0,94,0
422053439081,30,15537.599999999999,17449.92,,0.015625,94,0
422053439337,30,15537.599999999999,17449.92,,0.015625,95,0
422053439593,29,13997.119999999999,15719.842461538463,,0.03515625,95,0
422053439849,28,13997.119999999999,15719.842461538463,,0.046875,96,0
422053440105,27,13744.8,15436.467692307691,,0.1015625,95,0
422053440361,28,12934.72,14526.685538461537,,0.03515625,94,0
422053440617,29,12270.72,13780.96246153846,,0.04296875,93,0
422053440873,31,12682.4,14243.310769230771,,0.0546875,93,0
422053441129,33,12682.4,14243.310769230771,,0.09375,93,0
422053441385,34,19840.32,22282.205538461538,,0.06640625,94,0
422053441641,35,22961.12,25787.104,,0.04296875,94,0
422053441897,37,22961.12,25787.104,,0.0546875,95,0
422053442153,39,34886.56,39180.29046153846,,0.6953125,95,0
422053442409,40,34886.56,39180.29046153846,,1.2578125,95,0
422053442665,42,38883.84,43669.54338461538,,1.0625,97,0
422053442921,42,38883.84,43669.54338461538,,1.203125,99,92
422053443177,41,36466.88,40955.11138461538,,1.12109375,100,147
422053443433,39,36466.88,40955.11138461538,,1.2109375,104,162
422053443689,37,37476.159999999996,42088.61046153847,,1.19921875,112,159
422053443945,36,43638.079999999994,49008.92061538462,,1.19140625,118,155
422053444201,36,43638.079999999994,49008.92061538462,,1.15234375,122,154
422053444457,36,40318.079999999994,45280.30523076923,,1.14453125,125,153
